TimeUS,RPM,Curr,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,Guasto
42664630,6583,4.46,-0.14,-1.72,-0.17,1.84,20.01,22.86,-0.02369207,-0.2575908,0.03984632,-0.1011883,0.6702343,-9.20704,1
42778079,6442,4.76,0.13,-1.38,-1.3,0.54,20.01,23.23,0.02343385,-0.2432894,0.05684871,0.07172508,0.06955189,-9.438284,1
42876079,6557,4.69,0.62,-1.77,-1.98,-0.59,20.0,23.45,-0.04690945,-0.1905725,0.01309111,-0.2231521,0.5707424,-9.75545,1
42989073,6627,4.33,0.9,-1.46,-2.38,-1.83,20.0,23.5,0.1779007,-0.2779725,-0.01468676,-0.1394655,0.3859401,-9.7371,1
43087865,6497,4.21,1.17,-0.87,-2.43,-2.68,20.0,23.36,0.1943705,-0.08018632,-0.03929975,-0.3509794,0.6187899,-10.13508,1
43204988,6390,3.93,1.16,0.68,-2.32,-2.71,20.0,22.9,0.0771139099999999,0.02699834,-0.07590006,-0.2371464,0.2780579,-10.25634,1
43312681,6429,4.02,1.26,1.3,-2.09,-2.34,20.0,22.34,0.1727522,0.01813868,-0.1071603,0.01643001,0.4807794,-9.408092,1
43419205,6328,3.83,1.59,2.01,-1.9,-2.02,20.01,21.56,0.01890363,0.1454142,-0.1490132,-0.08309481,0.6130975,-9.983665,1
43524770,6323,3.53,1.76,3.01,-1.91,-1.47,20.01,20.66,0.0465979,0.160563,-0.1362343,-0.07312158,0.6107982,-10.36348,1
43635801,6238,3.3,1.27,3.15,-1.91,-1.46,20.01,19.76,-0.1040255,0.06311645,-0.1342137,-0.2016765,0.3990561,-9.850582,1
43741131,5984,3.4,0.04,1.17,-2.06,-1.53,20.01,19.07,-0.5365679,0.011087,-0.0988076799999999,-0.2493782,0.2998301,-9.368476,1
43865155,5959,3.61,-1.11,-1.9,-2.25,-1.95,20.01,18.16,-0.3102415,-0.06202644,-0.1612238,-0.4472536,0.5448409,-9.195219,1
43966570,6020,4.03,-1.42,-3.6,-2.64,-1.66,20.02,17.27,-0.2320995,0.1235014,-0.1538361,-0.3800268,0.8327554,-9.497727,1
44072524,6286,3.74,-1.48,-2.28,-2.77,-0.67,20.02,16.57,0.3369436,0.2350641,-0.02597547,-0.634263,0.5698519,-10.13109,1
44175468,6301,3.66,-1.56,-0.51,-2.88,0.6,20.02,16.99,0.2441607,0.09696348,0.1783491,-0.3336399,0.2542093,-10.20333,1
44281794,6324,3.06,-1.76,-0.17,-2.66,0.82,20.02,18.86,-0.001359582,-0.2536203,0.3521737,0.03251526,0.3365172,-9.913044,1
44393195,6165,3.36,-2.53,-0.71,-1.71,-0.26,19.98,21.14,-0.1174326,-0.1705493,0.334806,-0.2302298,0.3390518,-10.02399,1
44508963,6075,3.48,-3.31,-1.85,-0.31,-0.68,19.91,23.17,-0.06574024,-0.09843067,0.2984883,-0.004030607,0.4407287,-10.05244,1
44617876,6111,3.61,-3.91,-3.07,1.54,-0.42,19.79,24.39,0.01341355,0.05172066,0.1550812,-0.03590254,0.8945845,-9.66182,1
44729257,6090,4.14,-4.37,-4.01,3.07,1.07,19.68,24.85,-0.447309,0.269049,0.06443479,0.161699,0.4679298,-9.324707,1
44943377,6144,3.45,-4.53,-4.61,5.17,3.54,19.52,24.72,0.2785006,0.08469886,-0.01033693,0.2390386,0.5709538,-9.756259,1
45051494,6198,3.65,-4.64,-4.17,5.96,4.4,19.45,24.2,0.03282201,0.09931514,-0.0932497199999999,0.2363334,0.854232,-9.273788,1
45151469,6172,3.74,-4.76,-4.11,6.35,5.2,19.42,23.33,-0.04514417,0.2237655,-0.1718727,-0.1837797,0.6759978,-10.10525,1
45275481,6195,3.6,-4.95,-4.05,6.43,5.72,19.41,22.31,0.0949846699999999,0.01465747,-0.1136689,0.2392244,0.8553166,-9.596886,1
45484769,6017,3.26,-5.04,-3.9,6.15,5.8,19.44,20.98,-0.03013798,0.08379069,-0.06277728,0.03623398,0.6565046,-9.92453,1
45591622,6149,3.49,-4.98,-3.85,6.02,5.83,19.45,20.68,-0.03973185,0.02694121,-0.03674121,-0.0428626,0.7688981,-10.16703,1
45707164,6213,3.56,-4.86,-4.3,6.07,5.73,19.45,20.58,0.01962242,-0.1188236,-0.03045731,0.3428145,0.6401592,-9.871076,1
45804762,6044,3.51,-4.7,-4.58,6.29,5.33,19.43,20.65,0.0005568857,-0.08615991,0.02460024,0.07924127,0.6467016,-9.877692,1
45916184,6115,3.64,-4.46,-4.48,6.57,5.29,19.4,20.72,-0.0084686139999999,0.05759396,0.009167582,0.1264275,0.8215272,-10.23942,1
46024487,6130,3.36,-4.3,-3.89,6.78,5.45,19.39,20.57,0.03128076,0.02646548,-0.02745937,0.06394229,0.7273207,-10.20911,1
46120122,6159,3.65,-4.26,-3.38,6.8,5.84,19.39,20.35,0.07879499,0.06052355,-0.0241957,0.2317103,0.6222853,-10.15327,1
46235773,6242,3.12,-4.28,-3.32,6.8,5.67,19.39,20.19,0.0303493,-0.1173602,-0.02924563,0.08175217,0.7456211,-10.20744,1
46561761,5943,3.14,-4.42,-4.05,5.67,4.68,19.47,19.6,0.03285541,-0.1689393,0.0009243652,0.2913329,0.8247738,-9.789287,1
46673386,6012,3.48,-4.37,-4.19,5.04,4.25,19.52,19.65,-0.0334746,-0.05522774,0.04076926,0.05798854,0.7669436,-9.734396,1
46780714,5914,3.28,-4.26,-4.16,4.52,3.76,19.56,19.88,0.06010696,-0.1421874,0.06136201,0.07833698,0.7219195,-9.674001,1
46892300,5957,3.33,-4.23,-3.87,3.92,3.46,19.61,20.35,0.126165,-0.05100363,0.09060455,0.1826169,0.5707363,-9.476487,1
47003350,5974,3.83,-3.72,-3.77,2.87,3.09,19.68,20.95,-0.0699585,-0.0796041,0.07633884,0.3772939,0.765023,-9.62261,1
47215775,6056,3.41,-1.0,-0.87,1.53,1.26,19.74,21.94,0.203457,-0.09285634,0.0735506799999999,0.3707826,0.7010966,-9.41962,1
47324215,6000,3.65,0.54,0.52,1.12,0.34,19.74,22.16,0.1520535,-0.02418078,0.02996003,0.3746665,0.7534866,-9.465345,1
47441135,6022,2.97,1.83,2.25,0.59,-0.77,19.73,22.03,0.0869452,-0.1646511,-0.03840312,0.2158715,0.569618,-9.661168,1
47547226,5869,3.05,2.53,3.29,0.37,-1.03,19.72,21.53,0.1241321,-0.06312018,-0.0877976699999999,0.1339224,0.6292207,-9.521,1
47659449,5820,3.32,2.9,3.53,0.26,-0.7,19.72,20.99,0.1108061,0.04602122,-0.1118589,0.2367831,0.7801803,-9.29956,1
47773219,5951,3.29,2.82,3.66,0.17,-0.62,19.71,20.45,-0.08258056,-0.04274217,-0.08162527,0.2295175,0.5225546,-9.482827,1
47885598,5868,2.73,2.63,3.36,0.24,-0.99,19.72,20.24,-0.01879055,-0.04483091,-0.0005448243,0.5192549,0.9408109,-9.736536,1
47996097,5707,2.67,1.07,2.49,1.55,-1.09,19.76,20.23,-0.3202105,0.1497171,-0.004777136,0.02884827,0.347781,-9.647018,1
48095173,5527,3.39,0.0,0.36,3.25,0.5,19.77,20.26,-0.333003,0.3425615,-0.0098549439999999,0.5789215,0.5288756,-9.914219,1
48212769,5787,3.11,-1.21,-1.27,5.03,2.77,19.75,20.15,-0.1958012,0.3020473,-0.01028951,0.4587942,0.7732064,-9.86558,1
48321277,5854,3.32,-2.16,-2.2,6.48,4.75,19.71,19.91,-0.2295046,0.3729312,-0.04263489,0.3999722,0.7430578,-10.46174,1
48537035,5831,3.18,-2.59,-2.46,7.34,6.55,19.67,19.42,-0.08166801,0.01679387,-0.006063296,0.6464805,0.537127,-10.12935,1
48644830,5912,3.15,-2.52,-2.69,7.27,6.46,19.68,19.42,-0.008766013,-0.08001141,0.01357214,0.4873875,0.6364792,-10.10882,1
48755488,5827,3.55,-2.53,-2.93,6.97,6.4,19.69,19.51,-0.03819488,0.008685254,0.03569506,0.6733567,0.7013494,-10.52384,1
48863753,6003,3.36,-2.42,-3.18,6.81,6.43,19.7,19.6,-0.02732127,0.03660164,0.0093148539999999,0.2375983,0.3472039,-10.55371,1
48970267,6056,3.66,-2.19,-3.21,6.53,6.44,19.71,19.78,0.006524259,-0.0732987799999999,0.04652593,0.5106243,0.6908464,-10.45475,1
49079269,6016,3.55,-1.98,-3.13,6.09,6.22,19.73,20.03,0.04234326,-0.1382058,0.03845857,0.8467072,0.5606133,-9.925117,1
49193101,6204,3.46,-1.77,-2.93,5.63,5.53,19.74,20.24,0.1837807,-0.09000967,0.02999447,0.4000499,0.5569823,-10.10521,1
49305256,6080,3.39,-1.49,-2.9,5.3,5.25,19.75,20.27,-0.04080945,-0.09370043,-0.0086524689999999,0.6283939,0.6747221,-10.31829,1
49412611,6172,3.24,-1.39,-2.49,5.08,4.57,19.76,20.34,0.1451846,-0.129904,-0.02453948,0.4722078,0.4604216,-9.714436,1
49519236,6008,3.24,-1.32,-2.08,4.81,4.01,19.76,20.4,0.2099838,-0.1164893,5.45371e-05,0.4437792,0.3900644,-9.856555,1
49625038,5940,3.09,-1.19,-1.96,4.3,3.58,19.77,20.43,-0.03013365,-0.08976115,0.003879974,0.5166863,0.564073,-9.902413,1
49743551,5860,3.22,-1.14,-1.71,3.6,3.04,19.79,20.42,0.05876479,-0.1682334,0.008225365,0.7171885,0.8272955,-9.556567,1
49852144,5908,2.76,-1.54,-1.81,2.4,1.83,19.81,20.31,-0.03826121,-0.1989133,-0.04910013,0.6890967,0.862564,-9.553526,1
49956765,5851,2.8,-2.32,-2.49,1.59,0.66,19.84,20.1,-0.1404732,-0.06996179,-0.05733464,0.2765977,0.7227377,-9.774518,1
50076056,5730,2.67,-2.98,-3.51,1.14,0.16,19.86,20.09,-0.0737462,-0.05642321,0.01410934,0.3018662,0.7259307,-9.260727,1
50179146,5758,2.92,-3.33,-4.02,0.91,0.45,19.88,20.15,-0.04979891,0.03091689,0.02689718,0.4774151,0.5740604,-9.148126,1
50390018,5770,2.49,-3.51,-3.79,0.67,0.49,19.89,20.17,0.02679652,-0.005741664,-0.02145512,0.6077418,0.7024265,-9.519431,1
50498591,5725,2.68,-3.57,-3.23,0.48,0.45,19.46,19.81,0.1199126,0.00380748,-0.05102185,0.3927867,0.7708845,-9.332541,1
50606226,5679,3.05,-3.76,-2.95,0.31,0.27,17.32,19.06,0.1134816,-0.06706069,-0.155464,0.600079,0.5315655,-9.539542,1
50717551,5807,2.87,-4.05,-3.02,0.3,0.17,16.58,17.67,0.01600826,-0.02023278,-0.2136949,0.3136181,0.7460088,-9.521763,1
50824608,5868,2.66,-4.29,-3.5,0.41,0.11,16.57,16.42,-0.08617803,0.002667671,-0.1818195,0.4700033,0.7193232,-9.577088,1
50929085,5642,2.71,-4.54,-3.76,0.48,0.19,16.57,15.72,-0.05518392,0.05777697,-0.09626857,0.4013274,0.917259,-9.662018,1
51044788,5660,2.89,-5.34,-4.02,-0.52,-0.11,16.65,15.39,-0.05137304,-0.1357908,-0.008574569,0.8285111,0.4154487,-9.799644,1
51146385,5698,2.68,-6.28,-4.65,-2.18,-1.74,16.82,15.46,-0.1180334,-0.4468379,-0.02907491,0.7184481,0.6839758,-10.20747,1
51255047,5601,2.48,-7.51,-5.58,-4.24,-4.8,17.07,15.79,-0.1302523,-0.538336,0.02610228,0.1310119,0.6888744,-10.05432,1
51366824,5625,2.74,-8.06,-6.43,-5.03,-6.67,17.18,16.27,-0.009932289,-0.1375459,0.04272977,-0.02553744,0.8353584,-10.46339,1
51473148,5572,3.12,-7.97,-6.51,-4.58,-6.06,17.12,16.61,0.06648011,0.2547899,0.0498041,-0.0102624,0.9473337,-10.30233,1
51583269,5673,3.27,-7.66,-5.9,-3.56,-4.15,16.97,16.85,0.08324233,0.3252697,0.0815767,0.03226271,0.7388878,-10.3929,1
51703082,5766,3.46,-7.28,-5.77,-2.72,-1.99,16.86,17.19,-0.0841919099999999,0.2743272,0.06209611,0.2161055,0.8639277,-10.13203,1
51803559,5913,3.51,-7.04,-5.8,-2.31,-0.89,16.81,17.49,0.02129009,0.08780252,0.07836765,0.4547727,0.7679686,-10.04765,1
51915028,5913,3.63,-6.71,-6.16,-2.18,-0.3,16.8,17.83,-0.03454401,0.0751017499999999,0.0396075,0.4017444,0.8524612,-9.847361,1
52022080,6057,3.47,-6.37,-6.15,-2.33,-0.08,16.81,17.89,0.03341274,0.09634732,-0.0243013,-0.2502576,0.9212437,-10.65986,1
52139719,6068,3.49,-6.15,-5.41,-2.51,-0.28,16.83,18.03,0.2029136,-0.02798704,0.03773986,0.155745,1.021049,-10.04802,1
52252067,6214,3.35,-5.92,-4.83,-2.59,-0.7,16.84,18.27,0.1480886,-0.1185512,0.03262914,0.08187068,0.928122,-9.960543,1
52360217,6120,3.3,-5.77,-4.58,-2.53,-0.76,16.57,18.46,-0.02793005,-0.02979853,4.422157e-05,-0.3267027,0.5588161,-10.65747,1
52459021,6187,4.31,-5.53,-4.85,-2.53,-0.55,14.99,18.37,-0.0653580899999999,-0.01175241,-0.05360926,-0.02012706,1.031452,-9.932327,1
52568988,6337,4.77,-5.31,-4.66,-2.83,-0.31,11.14,17.51,0.1130061,-0.0006770435,-0.1879951,0.05781834,0.9060659,-9.906898,1
52676529,6490,4.54,-4.95,-4.41,-3.06,-0.68,7.63,15.49,0.1689669,-0.1334201,-0.4304589,0.1784469,0.7832476,-9.967694,1
52790239,6590,4.08,-4.64,-4.51,-3.06,-0.84,6.69,12.75,-0.2403868,0.1577057,-0.450042,-0.08453817,0.9071319,-9.931884,1
52902238,6483,3.47,-4.35,-4.8,-2.94,-0.87,6.68,9.97,-0.2029999,0.09944479,-0.3627245,-0.08804487,0.8423885,-9.456096,1
53013718,6415,3.41,-4.03,-4.29,-2.96,-0.59,6.68,8.09,0.1211693,0.1399007,-0.2482358,-0.1165745,0.7629633,-9.977076,1
53114809,6110,3.21,-3.66,-3.62,-2.96,-0.51,6.68,6.93,0.1268742,0.03442385,-0.1781902,-0.06688035,0.5998299,-10.07811,1
53222762,6026,3.01,-3.34,-3.07,-3.01,-0.72,6.68,6.18,0.04226184,0.02056097,-0.09570067,-0.130218,0.7820663,-9.742853,1
53330744,6015,3.15,-3.13,-2.91,-3.08,-1.24,6.69,5.93,0.05375528,-0.1422996,-0.01495645,-0.2201747,0.7391552,-9.881309,1
53440808,6043,3.43,-3.0,-3.06,-3.2,-1.19,6.69,6.02,-0.01483951,0.02007787,0.0459275,-0.2287225,0.7654333,-9.565056,1
53661781,6069,3.3,-2.68,-2.88,-3.33,-1.7,6.7,6.68,-0.008132177,-0.1194713,0.04960801,0.008649241,0.6747943,-9.737919,1
53777479,5976,3.5,-2.47,-2.9,-3.35,-1.99,6.7,6.99,-0.08658127,0.06297176,0.05086037,-0.2033566,0.7663165,-9.490635,1
53987554,6057,3.35,-2.37,-2.51,-3.22,-1.78,6.69,7.3,0.112928,-0.07202066,0.01643771,0.2550171,0.6878112,-8.927002,1
54093572,6114,3.49,-2.39,-2.56,-3.14,-1.62,6.69,7.23,-0.02421191,0.03525855,-0.004443259,-0.3789083,0.6173381,-9.505494,1
54209254,6142,3.37,-2.48,-2.61,-3.13,-1.78,6.69,7.06,-0.06064683,-0.04181754,-0.02647684,-0.3604531,0.6767098,-9.132192,1
54315470,5950,3.25,-2.62,-2.49,-3.12,-1.82,6.69,6.95,0.01897981,-0.06816961,-0.02206997,0.01618396,0.7241125,-9.768364,1
54424122,6061,3.44,-2.69,-2.71,-2.91,-2.01,6.68,6.78,0.09491169,-0.04400314,-0.0002006095,-0.1181427,0.9846653,-9.16118,1
54527926,5927,3.17,-2.86,-2.91,-2.71,-1.98,6.67,6.62,-0.08375687,0.09707871,-0.02767157,-0.2593305,0.8726352,-9.408499,1
54637046,5921,3.39,-2.99,-3.18,-2.34,-1.9,6.65,6.65,-0.08851165,0.06042927,0.04140012,-0.2651295,0.755887,-9.548093,1
54749276,6020,3.65,-3.06,-3.14,-1.97,-1.59,6.63,6.91,0.08907109,-0.01453635,0.08075199,-0.1323925,0.7982173,-9.812002,1
54857619,6084,3.35,-3.11,-2.9,-1.52,-1.71,6.61,7.12,-0.04479597,0.08374801,0.0314195,-0.265409,0.6293497,-9.996598,1
54977356,6055,3.26,-3.16,-2.97,-1.11,-1.4,6.59,7.27,-0.02521863,0.07954992,0.01393643,-0.3660545,0.6784146,-9.941811,1
55080076,5871,3.23,-3.3,-3.05,-0.76,-1.05,6.51,7.17,0.02848152,0.05238291,-0.04651612,-0.1920669,0.7503217,-9.365675,1
55191060,5887,3.65,-3.33,-3.43,-0.66,-0.35,5.02,6.66,-0.0533988,0.1776954,-0.1105054,0.05805895,0.9889998,-9.732624,1
55289161,6065,4.07,-3.46,-3.07,-0.82,-0.28,2.01,5.55,0.01668928,-0.06357121,-0.2818919,-0.3994762,0.9495888,-9.868036,1
55401584,6278,4.04,-3.59,-2.91,-1.23,-0.56,358.54,2.92,0.02509923,-0.00310101,-0.4605386,-0.7010028,1.031823,-10.74299,1
55508471,6207,3.0,-3.89,-2.49,-1.53,-0.7,357.85,0.0,0.1403384,0.08197395,-0.4603837,-0.4107329,1.086747,-9.004375,1
55620598,6094,2.73,-4.17,-2.93,-1.8,-0.53,357.87,357.37,-0.07917056,0.06860455,-0.3633295,-0.6469694,0.8495716,-9.791368,1
55737130,5830,3.05,-4.69,-3.6,-2.14,-0.42,357.89,355.29,-0.1518155,0.0207879,-0.262624,-0.1865293,0.6262217,-9.016088,1
55847012,5861,3.45,-5.13,-4.29,-2.55,-0.22,357.93,353.76,-0.08922838,0.05558779,-0.1984761,-0.6385965,0.9063767,-10.05585,1
56059185,5912,2.89,-5.38,-5.35,-3.5,-1.25,358.02,352.35,0.1015419,-0.2843888,-0.08385552,-0.1610734,0.8509087,-9.560589,1
56170146,5795,2.93,-5.39,-5.19,-3.73,-2.46,358.04,352.41,0.03225163,-0.1967076,0.04846587,-0.5337085,0.8854774,-9.91548,1
56281228,5703,3.2,-5.27,-4.91,-3.8,-3.08,358.05,352.88,0.02586249,-0.04574021,0.09306448,-0.6968001,1.162834,-9.56737,1
56391117,5944,3.51,-5.14,-4.84,-3.62,-3.21,358.03,353.61,-0.06548242,0.07550657,0.1188134,-0.07722658,0.6440278,-9.926104,1
56499010,5995,3.52,-5.01,-4.92,-3.38,-3.08,358.01,354.41,0.04774712,-0.05995284,0.1377036,-0.2512439,0.9302087,-9.768781,1
56605226,6136,3.36,-5.0,-4.39,-3.17,-2.78,357.99,354.97,0.1891631,-0.02525923,0.09360535,-0.4022072,0.8383073,-10.26231,1
