LineNo,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
1.8384e+05,5.9249e+07,6.9563,6.4623,-0.12648,3.256,-1.1835,0.0016485,-18.623,3.2956,-0.16409,19.95,4.7012,0.2554
1.8388e+05,5.9259e+07,6.8392,7.2372,-0.13585,3.4535,-2.9735,0.014776,-18.8,3.6617,-0.1641,19.179,23.519,0.25592
1.8393e+05,5.927e+07,6.7867,1.9306,-0.078368,3.6085,-5.9892,0.035488,-18.879,1.8916,-0.16373,18.933,-2.4371,0.25591
1.8397e+05,5.9279e+07,6.6421,1.5329,-0.068639,3.7142,-2.4025,4.3036e-05,-19.067,4.6821,-0.164,18.28,11.646,0.25615
1.8401e+05,5.9292e+07,6.262,6.6661,-0.11153,4.2141,-8.7264,0.058602,-19.122,-0.00025611,-0.16336,18.12,-8.7653,0.25629
1.8406e+05,5.9303e+07,6.0617,8.5236,-0.1233,4.2917,-8.5222,0.053151,-19.28,2.2232,-0.16335,17.768,-6.2554,0.2566
1.841e+05,5.9313e+07,5.7744,10.542,-0.14,4.4586,-7.0961,0.036389,-19.265,-1.6621,-0.16217,17.388,-2.8148,0.25685
1.8415e+05,5.9323e+07,5.3162,13.289,-0.17065,4.6685,-6.8364,0.040591,-19.423,1.6315,-0.16237,16.455,41.172,0.25702
1.8419e+05,5.9333e+07,5.1032,10.247,-0.15354,4.7872,-3.7939,0.013654,-19.398,-2.0209,-0.16148,16.155,8.43,0.25653
1.8424e+05,5.9344e+07,4.9705,2.2098,-0.082402,5.1322,-6.9478,0.045295,-19.51,2.3804,-0.16128,14.806,37.016,0.25596
1.8429e+05,5.9353e+07,4.9486,-1.6146,-0.034593,5.1507,-3.5371,0.021553,-19.414,-2.8192,-0.16066,14.043,3.1523,0.2548
1.8433e+05,5.9364e+07,4.764,3.2096,-0.065869,5.1966,-6.4635,0.047133,-19.597,1.5709,-0.16026,12.397,51.597,0.25407
1.8438e+05,5.9374e+07,4.2959,14.887,-0.18221,5.242,-1.558,0.00098376,-19.502,-3.7464,-0.15968,11.6,9.428,0.25253
1.8442e+05,5.9384e+07,3.9689,10.088,-0.15935,5.4001,-3.3078,0.040429,-19.602,2.0607,-0.1593,9.5506,53.593,0.25161
1.8447e+05,5.9393e+07,3.884,1.5148,-0.077835,5.366,0.14195,-0.0077955,-19.49,-2.6958,-0.15925,8.4051,12.771,0.25001
1.8451e+05,5.9405e+07,3.7463,-1.7361,-0.056412,5.2494,-1.6356,0.013891,-19.59,1.2572,-0.15833,6.7912,50.462,0.24936
1.8455e+05,5.942e+07,2.963,14.151,-0.21228,5.572,-1.5941,0.011898,-19.36,-4.361,-0.15763,5.2608,18.913,0.24789
1.846e+05,5.943e+07,3.24,-0.047396,-0.089183,5.4457,-0.077991,0.014009,-19.434,-0.008714,-0.15729,3.6954,34.863,0.24721
1.8464e+05,5.944e+07,3.3883,-4.0453,-0.033709,5.3321,3.0806,-0.019438,-19.312,-2.9782,-0.15669,2.5466,11.069,0.24654
1.8469e+05,5.9451e+07,3.4379,-4.2534,-0.020167,5.1779,3.8988,-0.018339,-19.29,-0.55241,-0.15554,1.4727,7.8793,0.24605
1.8474e+05,5.946e+07,3.1435,8.4526,-0.1492,5.2072,0.93417,0.011308,-19.176,-2.3889,-0.15519,0.43617,-2.9759,0.24582
1.8478e+05,5.947e+07,2.7151,9.4195,-0.18856,5.1471,1.7624,0.014419,-19.012,-3.8736,-0.15382,-0.48849,26.46,0.24601
1.8482e+05,5.948e+07,2.819,8.8882,-0.19465,4.9808,-2.9196,0.055673,-18.887,-4.3206,-0.15362,-1.368,16.095,0.24585
1.8487e+05,5.949e+07,3.1318,-3.4373,-0.064001,4.7208,1.9461,0.0081799,-18.703,-5.9181,-0.15183,-1.6193,-10.75,0.2459
1.8491e+05,5.9506e+07,3.0941,6.2435,-0.16737,4.4664,0.3994,0.017713,-18.474,-5.4555,-0.15077,-2.1903,17.943,0.24629
1.8496e+05,5.9517e+07,3.39,-4.4724,-0.077616,4.1097,4.956,-0.016764,-18.303,-4.2442,-0.14923,-2.5603,8.4423,0.24623
1.85e+05,5.9528e+07,3.5446,-7.6296,-0.04316,3.9447,7.3474,-0.044106,-18.06,-4.8827,-0.14835,-3.166,26.91,0.24625
1.8504e+05,5.9538e+07,3.9629,-15.905,0.047862,3.7217,12.695,-0.0967,-17.827,-3.708,-0.14638,-3.6349,15.466,0.24579
1.8509e+05,5.9548e+07,4.1083,-8.6559,-0.012562,3.6472,6.3231,-0.042914,-17.66,-2.5239,-0.14587,-3.8685,5.3005,0.24542
1.8514e+05,5.9558e+07,3.9832,1.4756,-0.10869,3.6819,-1.576,0.025777,-17.267,-9.0801,-0.1434,-4.366,25.779,0.24542
1.8518e+05,5.9569e+07,3.9238,3.9756,-0.16204,3.4842,5.8006,-0.035902,-17.035,-5.5453,-0.14267,-4.5825,20.992,0.24507
1.8523e+05,5.9579e+07,4.0693,-2.6223,-0.10412,3.2939,8.6662,-0.058541,-16.709,-7.7095,-0.14062,-4.4852,24.141,0.24518
1.8528e+05,5.9589e+07,4.8288,-20.552,0.073917,3.202,8.4549,-0.062235,-16.489,-3.5185,-0.13952,-4.8043,35.484,0.24499
1.8532e+05,5.9599e+07,5.0998,-17.363,0.0519,3.0163,8.5576,-0.061821,-16.043,-7.7522,-0.13765,-4.4048,-24.583,0.24441
1.8536e+05,5.9615e+07,4.8812,-1.6744,-0.11373,3.203,1.5562,0.010841,-15.508,-8.3129,-0.13578,-4.6986,6.3827,0.24458
1.8541e+05,5.9625e+07,5.1216,-8.7389,-0.036374,0.3756,5.0026,-0.031398,-15.148,-9.5903,-0.13331,-4.7725,-9.9593,0.24481
1.8545e+05,5.9635e+07,5.5415,-9.316,-0.024908,0.46214,-2.7773,0.040809,-14.833,-7.7004,-0.13206,-4.944,11.691,0.24483
1.855e+05,5.9645e+07,5.3649,-0.75079,-0.097999,-2.2732,0.45844,0.00563,-14.409,-11.687,-0.12986,-4.5853,-12.027,0.24457
1.8554e+05,5.9655e+07,5.4158,4.2518,-0.15561,-2.3976,3.9027,-0.029408,-14.154,-6.6461,-0.12824,-5.0109,25.135,0.24494
1.8559e+05,5.9666e+07,5.3775,1.1665,-0.12606,-8.5679,-1.3082,0.0083344,-13.695,-12.688,-0.12603,-4.8563,-13.118,0.24437
1.8564e+05,5.9676e+07,5.3868,1.1125,-0.10645,-8.1891,-3.9643,0.023508,-13.217,-10.083,-0.12393,-4.902,-1.0122,0.24449
1.8568e+05,5.9686e+07,5.0233,4.561,-0.14955,-14.678,-3.1315,0.0011111,-12.914,-10.804,-0.12225,-5.239,25.083,0.24443
1.8573e+05,5.9696e+07,5.1438,2.0621,-0.12573,-14.605,-3.5293,-0.030995,-12.413,-12.584,-0.11988,-4.8239,-11.861,0.2441
1.8577e+05,5.9708e+07,5.6281,-6.3414,-0.038888,-14.084,-4.5078,-0.011799,-11.923,-9.3931,-0.11765,-5.1088,34.079,0.24453
1.8582e+05,5.9718e+07,5.4669,-0.5954,-0.080431,-15.531,-7.5342,-0.002078,-11.284,-14.025,-0.11576,-4.5339,-27.693,0.244
1.8586e+05,5.973e+07,5.6502,-1.9849,-0.073254,-15.066,-11.019,0.031219,-10.808,-11.553,-0.11292,-4.7621,10.37,0.24444
1.859e+05,5.9741e+07,5.832,-4.0778,-0.051925,-14.185,-14.513,0.049402,-10.172,-14.488,-0.11126,-4.4904,3.0803,0.24437
1.8595e+05,5.9751e+07,6.0387,-5.6776,-0.022317,-14.061,-9.455,-0.013831,-9.5967,-13.347,-0.10782,-3.7044,-31.282,0.24438
1.8599e+05,5.9761e+07,6.0854,-5.2514,-0.040286,-13.359,-12.753,0.010654,-9.1529,-9.1607,-0.10598,-3.7844,2.7893,0.24499
1.8604e+05,5.9772e+07,6.284,-2.4622,-0.051529,-12.456,-16.232,0.033474,-8.4215,-15.783,-0.10364,-3.4485,-4.1947,0.24518
1.8608e+05,5.9782e+07,6.2642,-1.8584,-0.071588,-11.222,-13.534,0.007386,-7.8949,-11.15,-0.10124,-2.4735,-2.2744,0.2457
1.8613e+05,5.9792e+07,6.3136,0.12921,-0.099485,-10.274,-15.29,0.035416,-7.3476,-13.921,-0.099257,-2.2814,20.72,0.24621
1.8617e+05,5.9803e+07,6.5805,1.1583,-0.099942,-9.6205,-11.783,-0.0065864,-6.7287,-13.343,-0.096575,-1.8649,-4.038,0.24615
1.8622e+05,5.9818e+07,6.8751,-4.2567,-0.063198,-8.5481,-7.9764,-0.034021,-5.9231,-10.208,-0.094367,-1.0566,-7.7687,0.24661
1.8626e+05,5.9829e+07,7.1123,-2.0543,-0.072478,-6.7892,-10.82,0.009819,-5.3196,-13.146,-0.092373,-0.67297,-4.2758,0.24694
1.8631e+05,5.9839e+07,7.0236,1.3505,-0.097611,-6.1328,-11.202,0.0087262,-4.7031,-13.376,-0.08973,0.04956,-29.612,0.24729
1.8635e+05,5.985e+07,7.2171,-3.5301,-0.059911,-6.384,-12.379,0.025807,-4.1358,-12.563,-0.0874,0.058372,15.762,0.24813
1.864e+05,5.986e+07,7.4246,-0.15454,-0.10223,-5.8769,-13.304,0.041367,-3.7171,-11.82,-0.086311,0.84652,-7.1284,0.24821
1.8644e+05,5.987e+07,7.6587,0.41605,-0.10438,-6.3673,-9.7721,0.0067724,-3.1239,-16.188,-0.083821,1.5976,-8.9341,0.24888
1.8649e+05,5.988e+07,7.9832,-3.8598,-0.066473,-5.6281,-12.12,0.030611,-2.7061,-10.682,-0.081996,2.3557,-11.82,0.24968
1.8653e+05,5.989e+07,8.2286,-4.5891,-0.060512,-5.7714,-10.188,0.030784,-2.1732,-11.436,-0.080958,2.5092,12.305,0.25011
1.8658e+05,5.99e+07,8.1318,3.1101,-0.12832,-5.402,-6.8675,-0.0036817,-1.6434,-12.544,-0.079221,2.6108,2.0034,0.24994
1.8662e+05,5.9914e+07,8.2401,-0.34862,-0.078867,-4.347,-4.5459,-0.013861,-0.98982,-10.676,-0.077301,3.2075,1.5401,0.24999
1.8667e+05,5.9925e+07,8.1489,1.4705,-0.089729,-4.057,-4.8895,-0.0014157,-0.419,-10.754,-0.076048,3.5433,2.2905,0.25013
1.8671e+05,5.9937e+07,8.1422,0.38888,-0.079847,-4.2764,-2.7457,-0.027525,0.073398,-10.57,-0.07424,3.8103,-18.845,0.25029
1.8676e+05,5.9948e+07,8.078,3.4874,-0.084066,-3.8785,-5.9496,0.016831,0.59009,-11.004,-0.073125,3.8415,22.353,0.25074
1.868e+05,5.9958e+07,8.1108,2.4383,-0.07774,-3.2473,-4.9518,0.017309,1.0268,-10.884,-0.071777,4.9741,-27.467,0.25063
1.8685e+05,5.9968e+07,7.912,4.7687,-0.088641,-3.1573,-5.0523,0.019362,1.413,-9.6418,-0.070872,5.6164,-13.925,0.25179
1.8689e+05,5.9979e+07,7.9314,0.70932,-0.050596,-3.5187,-2.5257,-0.0068596,1.8821,-10.186,-0.06959,6.3141,-3.5728,0.25266
1.8694e+05,5.9989e+07,7.6366,4.4485,-0.080739,-3.3944,-1.4241,-0.01335,2.2833,-8.4446,-0.06852,6.9568,-4.4326,0.25327
1.8698e+05,5.9999e+07,7.1697,5.2835,-0.085014,-2.2787,1.1438,-0.033443,2.7779,-9.5321,-0.067474,7.1976,28.825,0.25369
1.8703e+05,6.001e+07,6.8054,9.6155,-0.13028,-2.1934,3.2832,-0.02708,3.1579,-7.8853,-0.066651,7.3766,10.257,0.25329
1.8707e+05,6.002e+07,6.5824,7.1596,-0.092526,-2.2894,2.8051,-0.016151,3.4796,-7.3096,-0.066333,7.3463,26.636,0.25287
1.8711e+05,6.0033e+07,6.1274,4.4997,-0.07323,-1.9046,0.44467,0.007161,4.0151,-8.4464,-0.065535,7.4838,8.3964,0.25215
1.8716e+05,6.0043e+07,5.8073,7.2446,-0.098804,-2.1312,2.757,-0.018572,4.348,-7.6451,-0.064872,7.2323,1.4046,0.25173
1.872e+05,6.0053e+07,5.6756,7.0911,-0.10091,-3.1598,1.8214,-0.012472,4.6354,-7.681,-0.064138,6.5883,22.75,0.25135
1.8725e+05,6.0063e+07,5.44,9.3175,-0.12537,-3.1079,0.50961,0.015213,4.997,-8.2217,-0.063514,6.7115,-17.727,0.25079
1.8729e+05,6.0073e+07,5.2071,5.7038,-0.093249,-3.8452,0.085727,0.021342,5.2762,-6.3342,-0.062875,6.105,23.796,0.25109
1.8734e+05,6.0083e+07,4.9368,4.2263,-0.077283,-4.11,0.27721,0.0059143,5.5547,-5.8119,-0.062745,5.6301,27.859,0.25052
1.8738e+05,6.0093e+07,4.5687,9.0831,-0.11898,-3.7409,3.73,-0.026425,5.8689,-7.1485,-0.062277,5.4285,12.535,0.24979
1.8743e+05,6.0104e+07,4.3787,8.7767,-0.13022,-3.7083,3.0124,-0.029943,6.0613,-4.4691,-0.062246,4.6513,23.061,0.24949
1.8747e+05,6.0114e+07,4.0969,4.1161,-0.091897,-4.1429,-0.41966,-0.00034743,6.3524,-6.0559,-0.061869,4.4865,12.452,0.24901
1.8752e+05,6.0124e+07,3.8518,2.4474,-0.082645,-4.1452,4.7451,-0.05175,6.6314,-5.008,-0.061539,4.1588,12.439,0.24887
1.8757e+05,6.0137e+07,4.0192,3.4195,-0.099386,-4.2497,0.41611,-0.014871,6.861,-4.1248,-0.061103,3.3713,20.308,0.24846
1.8761e+05,6.0151e+07,3.7849,2.9382,-0.093364,-4.4268,3.3358,-0.043651,7.2129,-5.9999,-0.060862,3.2211,14.274,0.24783
1.8765e+05,6.0161e+07,3.7982,1.2349,-0.079697,-3.6013,1.2881,-0.026369,7.3662,-3.5762,-0.061036,3.0151,10.174,0.24738
1.877e+05,6.0171e+07,3.7658,-0.96117,-0.05101,-3.6143,-0.92812,-0.012691,7.5505,-4.233,-0.060623,2.8871,5.003,0.24725
1.8774e+05,6.0181e+07,3.5399,1.9965,-0.083279,-2.482,-2.1869,-0.0029987,7.6739,-1.7253,-0.061002,2.9359,-1.0395,0.24749
1.8779e+05,6.0192e+07,3.4771,2.9999,-0.09992,-2.482,1.0183,-0.034092,7.7937,-3.0406,-0.06126,3.0913,-8.3336,0.248
1.8784e+05,6.0203e+07,3.3483,3.8688,-0.096953,-2.9069,-2.0035,-0.0049916,7.9108,-2.2636,-0.061198,3.3204,-0.87194,0.24858
1.8788e+05,6.0212e+07,3.2065,1.7978,-0.06922,-2.9221,0.49214,-0.021362,8.1231,-4.5723,-0.061051,3.3359,10.272,0.24867
1.8793e+05,6.0225e+07,3.2228,0.12466,-0.058413,-2.981,0.46271,-0.018912,8.1798,-0.66489,-0.061161,3.2083,19.087,0.24838
1.8797e+05,6.0239e+07,2.7254,4.1484,-0.10133,-2.7409,-0.50545,-0.010901,8.3757,-2.0902,-0.061387,3.1227,16.584,0.24804
1.8802e+05,6.0251e+07,2.534,5.8516,-0.12194,-2.0281,-0.34677,-0.0083046,8.4854,-1.6974,-0.061766,3.2447,-4.1045,0.24784
1.8806e+05,6.0262e+07,2.5005,4.1275,-0.10597,-2.0883,-4.0235,0.03109,8.5153,-1.3566,-0.06206,2.8417,35.895,0.2478
1.881e+05,6.0272e+07,2.339,6.649,-0.12847,-1.7691,-0.29163,-0.0059222,8.6485,-3.0865,-0.062322,2.8415,10.591,0.24708
1.8815e+05,6.0282e+07,2.1509,5.7718,-0.11685,-1.887,0.71925,-0.0064686,8.6852,-1.4669,-0.06222,2.8464,4.4559,0.24702
1.8819e+05,6.0292e+07,1.8725,4.2633,-0.097724,-1.9951,1.3844,-0.015282,8.7732,-1.9986,-0.062519,2.4968,26.647,0.24722
1.8824e+05,6.0303e+07,1.5173,4.4004,-0.10136,-2.1166,5.4587,-0.054168,8.8937,-1.8867,-0.062304,3.0244,0.66328,0.24713
1.8829e+05,6.0313e+07,1.622,-1.7745,-0.05024,-2.1866,8.3876,-0.078146,8.9118,0.72623,-0.062442,3.7746,-25.512,0.24772
1.8834e+05,6.0324e+07,1.2926,2.8831,-0.094122,-2.0486,2.6228,-0.022606,8.9675,0.57307,-0.063021,4.1629,1.8332,0.24891
1.8838e+05,6.0334e+07,1.0077,6.0881,-0.12318,-2.2497,1.8995,-0.013686,9.0849,-1.9739,-0.062937,4.692,-12.921,0.24953
1.8842e+05,6.035e+07,0.93553,2.6632,-0.074398,-2.3074,1.0721,-0.023718,9.17,0.57698,-0.062526,5.0112,16.915,0.25027
1.8847e+05,6.0361e+07,0.53308,5.9066,-0.10784,0.39259,-0.57509,-0.011124,9.2027,0.59025,-0.062878,6.1767,-6.3801,0.25003
1.8851e+05,6.0371e+07,0.2772,10.366,-0.15776,0.36589,-2.2988,0.021471,9.3434,-2.7271,-0.062785,6.4762,6.2531,0.25026
1.8856e+05,6.0381e+07,0.2544,9.7714,-0.16085,-2.2388,-7.894,0.055673,9.4196,-2.1226,-0.06218,6.5572,24.238,0.25017
1.886e+05,6.0391e+07,0.087612,7.9935,-0.13359,-2.1544,-5.1451,0.03268,9.5566,-3.2668,-0.062195,6.9893,-1.4576,0.2494
1.8865e+05,6.0401e+07,-0.075976,3.7586,-0.096003,-0.72849,-2.5434,0.010209,9.5848,-2.3229,-0.061693,7.716,-20.229,0.24932
1.8869e+05,6.0411e+07,0.19131,0.70177,-0.076731,-0.85651,-1.0859,-0.00042118,9.601,-1.1065,-0.061767,7.6588,30.846,0.25014
1.8874e+05,6.0421e+07,0.03904,1.2397,-0.099212,-0.87023,-1.7206,0.0040181,9.6787,-1.0393,-0.061502,7.734,19.036,0.24966
1.8878e+05,6.0432e+07,-0.35905,4.5089,-0.12097,-0.98542,2.2824,-0.030096,9.8444,-2.5967,-0.061122,8.3893,-11.493,0.24959
1.8883e+05,6.0442e+07,-0.66372,5.8108,-0.13152,-0.87943,1.1797,-0.020192,9.8927,-0.20534,-0.060796,8.0933,38.739,0.25023
1.8887e+05,6.0455e+07,-0.64918,3.3875,-0.10937,-0.28568,-3.9166,0.021152,10.017,-3.5378,-0.060657,8.4504,6.8087,0.24991
1.8891e+05,6.0465e+07,-1.4072,1.3404,-0.097204,-0.93825,-2.1397,0.0047467,10.008,-0.35351,-0.060321,9.2183,-21.397,0.25013
1.8896e+05,6.0476e+07,-1.4045,2.9686,-0.11123,-0.90906,-4.8225,0.03434,10.032,-0.8487,-0.060624,8.9153,11.858,0.25097
1.89e+05,6.0486e+07,-1.5665,3.7854,-0.1215,-0.97499,-1.6166,0.0097507,10.123,-1.6288,-0.060691,9.273,9.4275,0.25091
1.8905e+05,6.0496e+07,-3.1953,2.8182,-0.13733,-1.0861,-1.0115,0.0046899,10.191,-1.8256,-0.060247,9.7473,2.4009,0.25087
1.891e+05,6.0506e+07,-3.1531,2.4436,-0.12604,-1.0899,-3.8898,0.036532,10.279,-2.1692,-0.060316,9.6373,38.386,0.25088
1.8914e+05,6.0516e+07,-4.6876,4.226,-0.14921,-1.0375,3.0504,-0.026753,10.236,-1.1604,-0.060412,10.095,12.927,0.25011
1.8918e+05,6.0526e+07,-4.6027,0.8714,-0.12276,-1.0458,3.7606,-0.028772,10.327,-2.2964,-0.060148,10.225,25.146,0.25009
1.8923e+05,6.0537e+07,-11.037,-0.5437,-0.10552,0.88673,3.0775,-0.024518,10.262,1.3012,-0.060132,9.7762,47.426,0.24967
1.8928e+05,6.0552e+07,-12.152,-1.3395,-0.12033,0.48506,-2.1583,0.027591,10.325,-1.8113,-0.060175,9.7211,-3.4789,0.24828
1.8932e+05,6.0562e+07,-14.404,-4.5099,-0.09429,2.6231,3.6982,-0.021296,10.25,0.32949,-0.060445,10.019,21.921,0.24825
1.8937e+05,6.0573e+07,-13.887,-3.0049,-0.13933,2.6157,1.1382,-0.010425,10.226,0.45281,-0.060814,10.222,18.944,0.24845
1.8941e+05,6.0584e+07,-19.854,-7.4405,-0.10272,-0.55592,3.6987,-0.031981,10.244,-0.13794,-0.060811,10.98,3.8132,0.24843
1.8945e+05,6.0594e+07,-19.267,-6.9321,-0.12184,-0.86332,9.4416,-0.077681,10.14,2.6425,-0.061351,11.415,-4.7729,0.24866
1.895e+05,6.0604e+07,-21.743,-8.0812,-0.11904,-0.064402,5.0609,-0.021508,10.199,-1.0303,-0.061377,11.146,29.213,0.24889
1.8954e+05,6.0615e+07,-20.899,-10.484,-0.11299,-0.13515,-1.3254,0.032841,10.157,1.2561,-0.061648,11.28,11.597,0.24821
1.8959e+05,6.0625e+07,-23.824,-5.764,-0.16168,-0.50149,-2.0481,0.032925,10.171,-2.3708,-0.06155,11.37,11.989,0.24808
1.8963e+05,6.0635e+07,-23.009,-4.1971,-0.19195,-0.72529,-3.1351,0.040512,10.118,0.0042013,-0.062087,11.299,38.98,0.24827
1.8968e+05,6.0645e+07,-22.47,-10.692,-0.13422,-1.4089,-3.3932,0.041015,10.176,-2.7462,-0.062004,11.407,34.269,0.24771
1.8972e+05,6.0655e+07,-21.337,-12.851,-0.11996,-1.605,2.8192,-0.026974,10.043,1.5342,-0.062364,11.626,11.981,0.24742
1.8977e+05,6.0674e+07,-19.646,-20.107,-0.048632,-1.151,4.1429,-0.050751,9.9245,2.4967,-0.063152,11.848,8.1812,0.24735
1.8982e+05,6.0687e+07,-18.469,-18.797,-0.078972,-0.82671,-0.43275,-0.0023759,10.049,0.51768,-0.063204,11.952,12.905,0.24807
1.8986e+05,6.0698e+07,-18.325,-15.366,-0.12591,-1.8457,-8.1187,0.052263,9.9113,1.9317,-0.064068,11.805,33.335,0.24807
1.8991e+05,6.0709e+07,-16.851,-15.546,-0.13133,-1.7221,-5.53,0.019021,9.8952,-1.29,-0.064143,12.059,15.26,0.24769
1.8996e+05,6.0719e+07,-17.336,-17.8,-0.11123,1.0796,-8.5703,0.045381,9.8191,2.8376,-0.064829,12.501,18.53,0.24805
1.9e+05,6.073e+07,-16.167,-18.231,-0.090186,1.1038,-5.8062,0.014053,9.8977,-1.9456,-0.064756,13.646,9.9698,0.24846
1.9005e+05,6.0739e+07,-16.38,-23.444,-0.045377,0.17515,0.10084,-0.051917,9.761,3.2392,-0.064909,14.691,-7.2769,0.24928
1.901e+05,6.075e+07,-14.982,-28.147,0.0017129,0.51299,0.79229,-0.058708,9.7171,2.5622,-0.065083,14.781,39.45,0.25027
1.9014e+05,6.0764e+07,-18.391,-15.619,-0.12538,-0.6924,-8.6863,0.029328,9.573,1.7299,-0.065896,15.069,4.7872,0.24946
1.9018e+05,6.0776e+07,-17.022,-20.009,-0.077281,-0.55075,-6.4376,0.010212,9.5981,-0.78241,-0.065526,15.434,11.423,0.24936
1.9023e+05,6.0786e+07,-17.01,-22.003,-0.04702,-1.2722,-4.8721,-0.015915,9.5146,1.7529,-0.065323,15.704,41.256,0.24922
1.9027e+05,6.0796e+07,-16.147,-14.446,-0.10817,-0.92929,-3.1234,-0.023419,9.5768,-0.59724,-0.065362,17.114,-6.5207,0.24876
1.9032e+05,6.0807e+07,-20.395,-8.5731,-0.16461,-2.2612,-4.3504,-0.0080474,9.5185,-0.053949,-0.064802,17.906,24.139,0.24958
1.9036e+05,6.0817e+07,-19.048,-14.043,-0.12798,-2.0151,-9.0286,0.037766,9.521,-0.35316,-0.065017,18.726,20.86,0.24967
1.9041e+05,6.0828e+07,-17.936,-15.515,-0.118,-1.8557,-6.0366,0.019505,9.5682,-1.1928,-0.064512,20.29,-17.82,0.24991
1.9046e+05,6.0838e+07,-16.56,-14.721,-0.12555,-1.3857,-10.719,0.055801,9.5064,0.22133,-0.064744,21.192,11.53,0.25134
1.905e+05,6.0848e+07,-16.885,-15.585,-0.11412,-4.3238,-10.864,0.05073,9.3217,-2.3129,-0.064613,22.345,10.536,0.25212
1.9054e+05,6.0859e+07,-15.732,-16.364,-0.11078,-5.0986,-7.4913,0.0024282,9.2848,-2.1757,-0.06406,24.025,-9.2587,0.25293
1.9059e+05,6.0869e+07,-14.586,-18.188,-0.093678,-4.7297,-6.6138,0.0034963,9.3,-1.0813,-0.063647,24.945,24.595,0.25417
1.9063e+05,6.0885e+07,-13.882,-18.468,-0.081346,-5.3404,-7.5042,0.0081257,9.2259,-0.60267,-0.063613,25.734,19.451,0.25487
1.9068e+05,6.0896e+07,-13.053,-16.798,-0.088405,-6.5231,-5.9983,-0.020736,9.1744,-2.6743,-0.063222,26.866,20.162,0.25497
1.9072e+05,6.0906e+07,-11.985,-17.615,-0.071278,-6.2021,-3.3121,-0.043439,9.1387,0.52358,-0.062788,27.955,35.884,0.25503
1.9077e+05,6.0916e+07,-11.97,-18.963,-0.049326,-5.8264,-3.6051,-0.030909,9.2268,-1.4311,-0.062941,28.624,39.34,0.2548
1.9081e+05,6.0926e+07,-10.804,-20.03,-0.046108,-5.3714,-3.7129,-0.024467,9.2877,-1.5749,-0.062187,29.021,25.793,0.25441
1.9086e+05,6.0937e+07,-9.8508,-18.618,-0.057131,-4.9656,-4.9329,-0.015841,9.2787,0.13849,-0.062367,29.568,29.187,0.25436
1.9091e+05,6.0947e+07,-10.006,-13.75,-0.090962,-5.2027,-3.6075,-0.02933,9.2741,-1.2137,-0.06218,30.056,43.359,0.25413
1.9095e+05,6.0957e+07,-8.9986,-11.189,-0.1161,-4.7918,-4.1005,-0.022934,9.2935,-0.43952,-0.061887,30.704,-0.14429,0.25383
1.91e+05,6.097e+07,-7.6735,-14.91,-0.076354,-5.1301,-8.3853,0.016052,9.3001,-1.7613,-0.061681,30.589,45.949,0.25473
1.9104e+05,6.0985e+07,-6.7432,-10.113,-0.11875,-4.5779,-2.7677,-0.042073,9.3274,-1.0023,-0.061953,31.265,8.4916,0.25441
1.9109e+05,6.0996e+07,-5.4763,-8.6839,-0.10983,-4.6337,-8.35,0.015569,9.3343,-0.25198,-0.061546,32.025,16.639,0.25489
1.9113e+05,6.1007e+07,-5.1874,-7.0223,-0.11479,-4.6853,-10.287,0.036152,9.3129,-1.9519,-0.061958,32.091,39.393,0.25524
1.9118e+05,6.1017e+07,-4.5461,-7.9216,-0.10696,-4.396,-11.36,0.047969,9.3135,-1.7715,-0.061733,33.418,16.21,0.25515
1.9122e+05,6.1027e+07,-4.5842,-7.1235,-0.1107,-3.5159,-9.6289,0.032228,9.3889,-0.88763,-0.061844,34.291,36.457,0.25581
1.9127e+05,6.1038e+07,-4.0375,-3.0146,-0.13719,-3.1772,-7.1437,0.012357,9.3561,0.068864,-0.062311,34.623,49.55,0.25609
1.9131e+05,6.1048e+07,-3.5539,-2.5418,-0.13494,-2.9318,-1.6504,-0.033415,9.412,-1.4686,-0.062205,35.723,3.9766,0.25613
1.9136e+05,6.1058e+07,-5.2092,-5.4354,-0.11508,-2.4796,-4.3744,-0.0030656,9.5041,-0.66313,-0.061792,36.063,31.067,0.25692
1.914e+05,6.1069e+07,-4.7173,-6.7067,-0.087911,-1.9954,-5.9234,0.0096404,9.55,0.096567,-0.061754,36.069,36.088,0.25704
1.9145e+05,6.1079e+07,-4.0308,-2.8357,-0.10619,0.23013,-5.4103,0.014042,9.8457,-0.53506,-0.06178,36.348,24.765,0.25678
1.9149e+05,6.1094e+07,-3.4177,-7.1698,-0.055409,0.17267,-1.8704,-0.015366,9.8692,-0.31151,-0.061378,36.57,34.327,0.25697
1.9153e+05,6.1106e+07,-3.4504,-9.2145,-0.051132,0.65429,-4.8599,0.0044264,9.8892,0.27676,-0.061292,37.022,16.323,0.257
1.9158e+05,6.1116e+07,-4.433,-5.3012,-0.089445,-1.3447,-0.92186,-0.025064,9.6763,-1.6429,-0.060912,37.618,18.729,0.25749
1.9162e+05,6.1126e+07,-4.0224,-4.8833,-0.089542,-1.0568,-2.1277,-0.019878,9.6152,2.0872,-0.061129,38.095,26.415,0.25792
1.9167e+05,6.1136e+07,-3.7692,-4.5042,-0.081995,-0.9171,-4.0969,0.0036225,9.6888,-0.66944,-0.061334,39.013,16.361,0.25823
