LineNo,TimeUS,Tar,Act,Err,P,I,D,FF,Dmod,SRate,Limit
2.4328e+05,7.3456e+07,-0.027516,0.00057635,-0.028092,-0.0037924,0,-9.2011e-05,0,1,0,1
2.4332e+05,7.3466e+07,-0.027711,-0.0022925,-0.025418,-0.0034315,0,0.00059589,0,1,0,1
2.4337e+05,7.3476e+07,-0.027839,0.00032094,-0.02816,-0.0038016,0,-0.00021062,0,1,0,1
2.4342e+05,7.3486e+07,-0.02778,-0.0044599,-0.02332,-0.0031482,0,0.0011332,0,1,0,1
2.4346e+05,7.3496e+07,-0.02756,-0.0024654,-0.025095,-0.0033878,0,0.00024986,0,1,0,1
2.4351e+05,7.3506e+07,-0.027301,-0.0022144,-0.025086,-0.0033866,0,0.00067818,0,1,0,1
2.4355e+05,7.3517e+07,-0.027046,-0.0043878,-0.022658,-0.0030588,0,0.0015469,0,1,0,1
2.436e+05,7.3527e+07,-0.026807,-0.0036833,-0.023124,-0.0031217,0,0.00070315,0,1,0,1
2.4364e+05,7.3537e+07,-0.026649,-0.005336,-0.021313,-0.0028773,0,0.00082424,0,1,0,1
2.4369e+05,7.3549e+07,-0.026572,-0.0058901,-0.020682,-0.0027921,0,0.00065956,0,1,0,1
2.4373e+05,7.356e+07,-0.02648,-0.0065526,-0.019927,-0.0026901,0,0.00022307,0,1,0,1
2.4378e+05,7.357e+07,-0.026442,-0.00035144,-0.026091,-0.0035222,0,-0.0017602,0,1,0,1
2.4382e+05,7.358e+07,-0.02656,0.002578,-0.029138,-0.0039336,0,-0.0010502,0,1,0,1
2.4386e+05,7.3591e+07,-0.026765,0.0021081,-0.028873,-0.0038979,0,0.00012968,0,1,0,1
2.4391e+05,7.3602e+07,-0.026925,0.0038307,-0.030756,-0.0041521,0,-0.00020822,0,1,0,1
2.4396e+05,7.3613e+07,-0.02705,0.0073214,-0.034371,-0.0046401,0,-0.00056191,0,1,0,1
2.44e+05,7.3623e+07,-0.027079,0.0069683,-0.034047,-0.0045963,0,-0.00015391,0,1,0,1
2.4405e+05,7.3633e+07,-0.027077,0.007752,-0.034829,-0.0047019,0,-0.00021406,0,1,0,1
2.4409e+05,7.3643e+07,-0.027083,0.0071249,-0.034208,-0.004618,0,-0.00010444,0,1,0,1
2.4414e+05,7.3654e+07,-0.02707,-0.00018058,-0.02689,-0.0036301,0,0.0015703,0,1,0,1
2.4418e+05,7.3664e+07,-0.026935,-0.0067384,-0.020197,-0.0027265,0,0.0021973,0,1,0,1
2.4423e+05,7.3675e+07,-0.026769,-0.0055217,-0.021247,-0.0028684,0,0.00085284,0,1,0,1
2.4427e+05,7.3686e+07,-0.026499,-0.0075992,-0.0189,-0.0025515,0,0.0008153,0,1,0,1
2.4432e+05,7.3696e+07,-0.026085,-0.0085011,-0.017584,-0.0023739,0,0.00014207,0,1,0,1
2.4436e+05,7.3706e+07,-0.025832,-0.0033838,-0.022448,-0.0030305,0,-0.00082813,0,1,0,1
2.4441e+05,7.3716e+07,-0.025596,-0.0015538,-0.024042,-0.0032456,0,-0.00059122,0,1,0,1
2.4446e+05,7.3727e+07,-0.025365,-0.0027564,-0.022608,-0.0030521,0,0.00021618,0,1,0,1
2.445e+05,7.3741e+07,-0.025014,0.004857,-0.029871,-0.0040326,0,-0.0022088,0,1,0,1
2.4454e+05,7.3751e+07,-0.024867,0.0099134,-0.034781,-0.0046954,0,-0.0017996,0,1,0,1
