LineNo,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
3.4156e+05,1.7262e+09,0.5226,3.775,-0.11879,-11.105,-20.81,0.083519,2.2276,3.1536,-0.10865,10.076,-5.2341,0.25864
3.416e+05,1.7262e+09,0.44292,16.264,-0.21861,-11.037,-15.664,0.040234,2.1513,1.3878,-0.10907,10.052,-2.3838,0.25885
3.4164e+05,1.7262e+09,0.085219,15.969,-0.21994,-10.209,-10.914,-0.017937,2.0435,0.48687,-0.1091,9.5886,36.714,0.25885
3.4169e+05,1.7262e+09,-0.057522,3.0717,-0.10489,-9.4022,-10.718,-0.0052002,2.0603,-1.4268,-0.10889,10.046,-2.6504,0.25842
3.4173e+05,1.7262e+09,-0.0099874,-1.2215,-0.068799,-9.7879,-6.539,-0.044708,1.9815,1.8708,-0.10832,10.017,2.442,0.25857
3.4178e+05,1.7263e+09,0.64222,-4.5231,-0.021102,-8.6432,-4.2078,-0.05314,1.8893,2.4635,-0.10927,10.194,0.1318,0.25873
3.4182e+05,1.7263e+09,0.35707,6.2272,-0.11737,-7.7867,-7.1067,-0.013097,1.843,0.98395,-0.10927,10.445,11.207,0.25898
3.4187e+05,1.7263e+09,0.259,14.242,-0.20947,-5.85,-8.1721,-0.01981,1.8601,-1.2387,-0.10885,10.296,12.846,0.2592
3.4191e+05,1.7263e+09,-0.63968,9.8073,-0.17483,-4.4559,-12.664,0.039044,1.7942,2.2027,-0.10888,9.9741,26.447,0.25904
3.4196e+05,1.7263e+09,-1.3895,13.528,-0.20748,-4.6568,-11.947,0.066703,1.7491,1.4409,-0.10957,9.8352,11.958,0.25853
3.42e+05,1.7263e+09,-1.7301,5.7451,-0.13692,-4.8375,-4.3293,-0.036067,1.6808,0.52609,-0.10946,8.8408,36.811,0.25814
3.4205e+05,1.7263e+09,-2.3247,-6.0404,-0.017217,-3.6218,-11.462,0.042894,1.7059,-1.9499,-0.10926,8.6747,13.837,0.25752
3.4209e+05,1.7263e+09,-2.2475,-2.341,-0.036807,-3.7545,2.5247,-0.076581,1.5434,2.9086,-0.10935,8.4118,16.054,0.25716
3.4213e+05,1.7263e+09,-2.4053,0.76676,-0.074127,-3.2048,-1.7144,-0.060516,1.5429,0.75231,-0.10934,7.7376,16.138,0.25643
3.4218e+05,1.7263e+09,-2.695,2.9793,-0.097486,-0.98428,-8.2751,0.038523,1.4203,2.0459,-0.11011,7.8084,-24.517,0.25559
3.4222e+05,1.7264e+09,-3.6761,0.18291,-0.078539,-0.75418,-0.19876,-0.017381,1.4495,-0.59052,-0.11008,6.8318,25.427,0.25603
3.4227e+05,1.7264e+09,-3.5309,-3.6141,-0.072484,-1.5834,4.8277,-0.087086,1.4455,-1.3647,-0.10963,6.5171,5.0374,0.25604
3.4232e+05,1.7264e+09,-2.3851,-12.037,0.044544,-0.13684,-4.5175,0.02251,1.3024,2.3354,-0.10999,6.1761,13.222,0.25594
3.4236e+05,1.7264e+09,-3.5917,19.146,-0.26295,0.90417,0.019875,-0.019993,1.2022,1.3499,-0.11079,5.751,43.768,0.25554
3.424e+05,1.7264e+09,-3.773,10.995,-0.23969,1.5831,-3.2089,0.012092,1.2802,-3.5722,-0.1102,5.7877,-6.3574,0.25514
3.4245e+05,1.7264e+09,-3.446,5.6817,-0.16192,1.6076,-9.4492,0.082011,1.2101,-0.94036,-0.11051,5.5839,-7.5197,0.25558
3.4249e+05,1.7264e+09,-3.985,-1.2963,-0.091091,3.1802,5.085,-0.041512,1.0886,1.2282,-0.11032,5.3598,10.282,0.25585
3.4254e+05,1.7264e+09,-3.7035,-12.472,0.011333,4.5433,-0.69802,-0.0066496,1.036,1.4034,-0.11082,5.3727,11.093,0.25574
3.4258e+05,1.7265e+09,-3.3957,1.7629,-0.11748,5.1054,-1.6281,0.018596,0.99889,-0.23954,-0.11039,5.7236,-31.373,0.25565
3.4263e+05,1.7265e+09,-4.4966,8.0848,-0.21397,6.0037,7.9971,-0.074543,0.89922,1.9311,-0.11088,5.4584,29.691,0.25654
3.4267e+05,1.7265e+09,-4.9176,-1.3947,-0.14491,6.6212,0.2479,0.0078364,0.94766,-1.0071,-0.11076,5.9355,4.2572,0.25679
3.4272e+05,1.7265e+09,-3.6745,-7.1685,-0.054514,6.123,7.9222,-0.052798,0.83069,3.6147,-0.11104,6.546,-11.512,0.25736
3.4276e+05,1.7265e+09,-3.8533,0.30975,-0.12668,6.8623,0.39894,0.01,0.87245,0.21449,-0.11099,6.7304,7.421,0.2582
3.4281e+05,1.7265e+09,-4.3171,-7.0991,-0.07701,8.7002,-1.6067,0.05351,0.86962,0.43172,-0.11128,7.0793,1.3694,0.25816
3.4285e+05,1.7265e+09,-4.3324,0.36856,-0.14387,6.9479,3.6115,-0.0046521,0.87741,0.60126,-0.11078,7.1774,-6.7669,0.25804
3.429e+05,1.7265e+09,-3.8838,-1.802,-0.11311,10.776,4.8354,0.0071077,0.75152,-1.1615,-0.11175,7.6455,-19.252,0.25796
3.4294e+05,1.7265e+09,-5.2752,8.2377,-0.20935,14.585,-2.6664,0.091129,0.79297,-2.1491,-0.11067,7.7799,11.139,0.25851
3.4299e+05,1.7266e+09,-5.4783,1.2187,-0.16239,13.348,-1.3926,0.087153,0.86952,-1.1661,-0.11073,7.8365,11.358,0.25833
3.4303e+05,1.7266e+09,-5.9279,-2.2473,-0.11309,12.219,10.083,-0.0169,0.67999,3.3416,-0.11107,8.2899,11.497,0.258
3.4307e+05,1.7266e+09,-4.7612,-11.812,-0.016474,12.883,14.163,-0.043272,0.74353,-1.6678,-0.11158,8.1519,14.005,0.25809
3.4312e+05,1.7266e+09,-3.799,-13.843,0.0056089,13.687,18.989,-0.083585,0.74139,0.50423,-0.11096,8.4278,-16.586,0.25805
3.4317e+05,1.7266e+09,-4.2992,2.3756,-0.15831,12.571,19.184,-0.084943,0.70958,1.696,-0.11087,7.76,44.526,0.25878
3.4321e+05,1.7266e+09,-4.3007,-4.9469,-0.11635,14.581,8.312,0.019838,0.69201,-0.12851,-0.11153,7.8844,5.2945,0.2587
3.4326e+05,1.7266e+09,-3.5231,-10.681,-0.040908,13.888,12.993,0.010225,0.65807,1.8696,-0.11157,8.147,-22.378,0.25866
3.433e+05,1.7266e+09,-3.5202,-1.7204,-0.12076,12.242,12.691,0.00037114,0.73298,0.49065,-0.11152,8.0407,4.9175,0.2592
3.4334e+05,1.7266e+09,-2.8394,1.9915,-0.16704,10.538,6.1188,0.049721,0.8614,-2.9103,-0.11118,7.6994,-11.868,0.25929
3.4339e+05,1.7267e+09,-3.2574,-2.1051,-0.13484,11.436,11.128,0.0038774,0.85204,-1.1544,-0.11077,8.3374,-21.557,0.25962
3.4343e+05,1.7267e+09,-3.6868,-5.2841,-0.10159,10.992,17.437,-0.049123,0.72325,1.7923,-0.11152,8.2862,20.539,0.26027
3.4348e+05,1.7267e+09,-3.4304,-13.701,-0.023881,11.84,21.076,-0.094709,0.86874,-1.6505,-0.1108,8.4589,-10.248,0.25994
3.4352e+05,1.7267e+09,-3.1516,-13.011,-0.013677,11.094,16.247,-0.044676,0.89124,1.5001,-0.11046,8.7613,-6.7535,0.26011
3.4356e+05,1.7267e+09,-2.2132,-7.2188,-0.047237,10.135,19.2,-0.067687,0.87084,1.5425,-0.11089,8.7373,-1.3216,0.26026
3.4361e+05,1.7267e+09,-3.1525,8.6836,-0.20399,10.174,8.8176,0.026295,0.82487,1.7794,-0.11086,8.7403,-6.1371,0.26003
3.4366e+05,1.7267e+09,-4.4407,12.825,-0.2558,9.6518,3.7199,0.081143,0.9732,-2.6194,-0.111,8.2737,23.973,0.26005
3.437e+05,1.7267e+09,-4.0107,-4.2433,-0.11271,8.157,9.9713,0.010021,1.1183,-2.8839,-0.10949,7.5929,23.987,0.25932
3.4375e+05,1.7267e+09,-3.2653,-10.661,-0.013463,6.8864,12.744,-0.02576,1.0504,1.4028,-0.11011,8.1381,-27.337,0.25867
3.4379e+05,1.7267e+09,-2.6507,-6.1855,-0.054992,5.8187,17.733,-0.061334,1.031,0.0021813,-0.10966,8.5601,8.84,0.25952
3.4383e+05,1.7268e+09,-2.1762,-8.8516,-0.04193,5.7995,15.719,-0.051997,1.1505,-0.50819,-0.10968,8.6983,0.19703,0.25977
3.4388e+05,1.7268e+09,-2.9439,5.2074,-0.17234,5.9173,8.4361,0.00078147,1.2417,-1.5869,-0.10852,8.5836,2.9917,0.25996
3.4392e+05,1.7268e+09,-2.0872,-1.3735,-0.10319,4.8885,8.3005,0.0082203,1.2943,-2.2149,-0.10905,8.6439,4.7643,0.26018
3.4396e+05,1.7268e+09,-2.0604,2.1845,-0.16016,4.127,11.082,-0.031222,1.3759,-2.9874,-0.10805,8.9578,-11.781,0.26026
3.4401e+05,1.7268e+09,-1.113,-9.3661,-0.027259,3.1942,9.0957,-0.019467,1.5033,-2.3597,-0.10768,8.4257,31.375,0.26036
3.4406e+05,1.7268e+09,-1.1516,-2.8003,-0.09777,2.6852,15.83,-0.10214,1.51,0.49166,-0.10677,8.7748,17.529,0.25977
3.441e+05,1.7268e+09,1.5902,-3.4922,-0.095315,2.6612,6.3534,-0.0215,1.564,0.17245,-0.10746,9.47,-7.5254,0.26
3.4415e+05,1.7268e+09,1.5653,-1.3038,-0.12354,2.5598,8.0735,-0.017931,1.6989,-1.0907,-0.10694,8.8759,34.631,0.26031
3.4419e+05,1.7269e+09,4.2868,9.5026,-0.22099,0.15874,10.832,-0.059282,1.8535,-2.7123,-0.10599,9.2182,-5.5045,0.25956
3.4424e+05,1.7269e+09,3.8549,-3.6082,-0.080596,-0.11389,6.5713,-0.027162,1.8809,0.66001,-0.10606,8.7891,38.65,0.25959
3.4428e+05,1.7269e+09,5.7627,-6.2765,-0.052029,0.106,5.3165,-0.018167,1.9233,0.14297,-0.10614,8.8415,20.52,0.2589
3.4432e+05,1.7269e+09,5.713,-2.0481,-0.075812,-0.76654,5.8777,-0.040598,2.087,-3.5642,-0.10539,8.5833,13.888,0.25846
3.4437e+05,1.7269e+09,6.7648,7.4504,-0.14058,-1.3894,2.9947,-0.01244,2.1234,-0.43471,-0.10487,8.3331,25.574,0.25812
3.4441e+05,1.7269e+09,5.7098,12.133,-0.19017,-2.0119,4.2099,-0.021015,2.2576,-3.0135,-0.10453,8.4966,-10.987,0.25771
3.4446e+05,1.7269e+09,5.5772,1.8532,-0.093887,-1.8123,5.1816,-0.030837,2.2832,-0.22813,-0.10433,7.5094,28.285,0.25774
3.4451e+05,1.7269e+09,7.8981,-6.8252,-0.0043302,-1.8694,5.2019,-0.04364,2.5239,-4.0394,-0.10359,7.2099,21.471,0.25694
3.4455e+05,1.7269e+09,7.8847,0.80756,-0.059812,-3.0454,5.5362,-0.055543,2.4979,0.39076,-0.10272,6.9819,4.8017,0.25644
3.446e+05,1.7269e+09,9.3673,8.7483,-0.12375,-3.9949,6.7486,-0.063034,2.5549,-0.25958,-0.10355,6.568,5.8743,0.2562
3.4464e+05,1.727e+09,8.2583,12.025,-0.14528,-4.3189,-4.2953,0.035354,2.7999,-2.7274,-0.10209,6.1261,-1.6344,0.25568
3.4469e+05,1.727e+09,8.1967,17.31,-0.19138,-3.9752,0.24609,-0.012773,2.9734,-5.0121,-0.10118,5.4095,32.084,0.25555
3.4473e+05,1.727e+09,9.0931,24.024,-0.2673,-3.1115,-1.2387,-0.0090241,3.0209,-0.97131,-0.10111,5.1277,-6.4786,0.25509
3.4478e+05,1.727e+09,8.9996,19.882,-0.22688,-3.5324,-3.2444,0.011877,3.1665,-3.6573,-0.1004,5.0841,20.857,0.25544
3.4482e+05,1.727e+09,9.7901,15.867,-0.18827,-2.5484,-7.9703,0.039509,3.2422,-2.5365,-0.10008,3.9801,23.411,0.25544
3.4487e+05,1.727e+09,8.5405,5.0566,-0.081629,-1.2339,-6.6444,0.022799,3.3475,-3.6576,-0.099414,3.5222,11.745,0.25512
3.4491e+05,1.727e+09,8.1513,1.8486,-0.042513,-1.2233,-0.64018,-0.035386,3.4167,-1.9938,-0.099061,3.1602,9.0934,0.25521
3.4496e+05,1.727e+09,8.7909,4.3815,-0.047986,-1.6032,-0.95621,-0.03328,3.4031,0.082715,-0.098938,2.6505,6.1098,0.25484
3.45e+05,1.727e+09,8.5822,16.101,-0.16308,-1.0712,1.5357,-0.063613,3.4848,-1.3345,-0.098772,1.8985,17.448,0.25451
3.4505e+05,1.7271e+09,7.1806,10.356,-0.13609,-0.62697,-4.0742,-0.014489,3.587,-1.653,-0.098162,1.0797,24.733,0.25429
3.4509e+05,1.7271e+09,7.1979,6.1029,-0.096322,-0.13124,-5.9598,0.014045,3.7347,-1.9086,-0.097829,0.93518,-12.498,0.25396
3.4513e+05,1.7271e+09,7.0503,1.7939,-0.0078349,-0.37579,-2.9132,-0.0085549,3.7715,-0.81246,-0.097551,0.61205,19.252,0.25434
3.4518e+05,1.7271e+09,8.5639,5.9935,-0.077596,-0.92019,-6.6986,0.0079661,3.9304,-5.3954,-0.09704,0.58015,1.8919,0.25432
3.4522e+05,1.7271e+09,7.8247,2.9754,-0.035786,0.0081686,-4.3713,-0.010992,3.8944,0.13237,-0.096715,0.46969,1.685,0.2542
3.4526e+05,1.7271e+09,6.9819,17.469,-0.17712,0.43636,-5.7104,0.001874,3.9355,-0.95614,-0.097063,0.31762,-2.3692,0.25423
3.4531e+05,1.7271e+09,5.1516,18.027,-0.19414,-0.24305,-2.2108,-0.015452,4.0924,-4.0956,-0.096586,-0.36242,23.251,0.25434
3.4536e+05,1.7271e+09,4.8696,13.609,-0.17646,-0.10445,-1.6344,-0.029526,4.1294,-0.88376,-0.096026,-0.010968,-14.46,0.2543
3.454e+05,1.7271e+09,5.0674,0.24991,-0.013651,0.27775,0.33107,-0.030114,4.1252,1.272,-0.096374,-0.57529,37.502,0.25478
3.4545e+05,1.7272e+09,4.8675,15.127,-0.17332,0.45507,-8.5587,0.03063,4.284,-3.4949,-0.095638,-0.60528,3.4337,0.25397
3.4549e+05,1.7272e+09,5.1843,11.387,-0.12588,0.98871,-11.669,0.064779,4.362,-0.73034,-0.095316,-0.62712,-20.491,0.25388
3.4553e+05,1.7272e+09,4.2635,11.771,-0.12694,1.1433,-8.7348,0.044171,4.4569,-4.0491,-0.095193,-0.72134,30.591,0.25425
3.4558e+05,1.7272e+09,2.1562,7.3877,-0.098133,1.2993,0.96338,-0.031505,4.4845,0.6765,-0.094717,-1.1201,-30.986,0.25323
3.4562e+05,1.7272e+09,0.20815,11.16,-0.15872,0.5134,2.5789,-0.057107,4.5256,-0.5136,-0.09516,-1.9535,11.186,0.25323
3.4567e+05,1.7272e+09,-0.46069,6.5869,-0.11994,1.6419,-6.9106,0.033329,4.5011,0.947,-0.095608,-2.0478,-5.7145,0.2528
3.4571e+05,1.7272e+09,-1.5099,14.922,-0.19373,2.4537,-8.1119,0.05956,4.6115,-2.6902,-0.095337,-2.0929,-0.73538,0.25286
3.4576e+05,1.7272e+09,-1.8521,13.049,-0.19642,2.2841,-5.9443,0.030751,4.5809,-0.73074,-0.095605,-2.7987,10.964,0.25287
3.458e+05,1.7272e+09,-1.9084,1.463,-0.082741,2.1095,-0.48694,-0.015348,4.6884,-2.6545,-0.095256,-3.3939,15.145,0.25233
3.4585e+05,1.7273e+09,-2.1675,-8.6351,-0.0024551,2.0643,1.3178,-0.045936,4.5751,2.0315,-0.095573,-3.333,-5.6343,0.25184
3.4589e+05,1.7273e+09,-1.1837,2.4557,-0.080591,1.305,1.8688,-0.040024,4.5582,0.55713,-0.096304,-4.0031,0.26541,0.25183
3.4594e+05,1.7273e+09,-2.0327,1.567,-0.10561,2.1081,-2.9947,0.0076014,4.6968,-2.3387,-0.095622,-4.7625,29.214,0.25134
3.4598e+05,1.7273e+09,-3.3901,11.239,-0.21063,2.5277,-1.7304,0.0035618,4.5865,1.7438,-0.096634,-4.756,-15.731,0.25066
3.4602e+05,1.7273e+09,-3.6959,4.5578,-0.15376,3.0512,2.0609,-0.02976,4.6635,-1.3439,-0.095685,-5.2075,15.406,0.25122
3.4607e+05,1.7273e+09,-4.1904,-2.1113,-0.082192,3.3563,-1.6591,0.015373,4.6881,0.22353,-0.096252,-5.6105,19.305,0.25136
3.4611e+05,1.7273e+09,-3.75,-8.0411,-0.037563,2.6432,-2.6848,0.010525,4.7175,-0.69079,-0.095996,-5.2296,-40.468,0.25093
3.4616e+05,1.7273e+09,-3.8981,-2.3661,-0.060352,2.3729,2.0157,-0.025816,4.7014,0.66816,-0.096391,-5.5132,-26.022,0.25136
3.462e+05,1.7273e+09,-4.208,-7.0036,-0.053661,2.884,-2.6378,0.017376,4.8501,-2.8118,-0.095613,-5.3994,-11.895,0.25169
3.4625e+05,1.7274e+09,-4.314,7.4328,-0.17872,2.4811,2.1556,-0.025115,4.7298,2.6235,-0.096098,-5.2179,-16.83,0.25209
3.4629e+05,1.7274e+09,-3.9126,9.783,-0.22509,1.5415,8.427,-0.09194,4.7769,-0.54147,-0.095941,-5.4304,14.544,0.2529
3.4634e+05,1.7274e+09,-5.2432,0.6675,-0.13546,1.3964,-1.4409,0.023237,4.7747,0.80532,-0.096476,-5.0655,1.7772,0.25327
3.4638e+05,1.7274e+09,-7.1425,6.5792,-0.20768,0.94183,10.735,-0.074942,4.9506,-3.3853,-0.095661,-4.8106,-12.511,0.25381
3.4642e+05,1.7274e+09,-6.6662,-12.132,-0.0041241,0.85202,7.1059,-0.04746,4.9039,2.1991,-0.095657,-4.2159,5.4802,0.25475
3.4646e+05,1.7274e+09,-5.1524,-6.5633,-0.047364,-0.61932,1.9764,-0.0091112,4.9882,-2.0908,-0.095127,-2.9874,-51.766,0.25534
3.4651e+05,1.7274e+09,-5.0486,4.948,-0.16956,-1.4625,8.4595,-0.062644,4.9629,1.5217,-0.095388,-2.6386,-11.195,0.25657
3.4655e+05,1.7274e+09,-5.9274,0.23482,-0.15969,-1.9826,2.9957,-0.014682,5.0435,-0.87171,-0.095879,-1.8611,-5.6373,0.25709
3.466e+05,1.7274e+09,-5.5717,0.51154,-0.16012,-2.7967,5.2264,-0.013605,5.0977,-1.2082,-0.095145,-1.1804,-26.32,0.2575
3.4665e+05,1.7274e+09,-5.2837,2.9149,-0.17709,-4.3619,11.328,-0.067388,5.0734,1.7765,-0.095691,-0.77802,22.851,0.25818
3.4669e+05,1.7275e+09,-3.8808,-8.4335,-0.078965,-5.2341,1.3632,0.025065,5.1344,-1.2154,-0.095648,0.24347,-17.614,0.25862
3.4674e+05,1.7275e+09,-2.8642,-5.3411,-0.097657,-5.2211,6.4277,-0.013266,4.9467,3.9559,-0.096359,0.7656,-22.2,0.25917
3.4678e+05,1.7275e+09,-3.0007,-6.728,-0.087189,-5.3246,10.143,-0.06473,5.0828,-2.935,-0.096347,0.94907,-3.7424,0.25944
3.4682e+05,1.7275e+09,-4.3982,-9.006,-0.078523,-5.3255,5.9979,-0.025228,4.9599,2.0713,-0.096261,1.2056,-8.6016,0.25933
3.4683e+05,1.7275e+09,-2.8569,-13.532,-0.033458,-6.5423,10.965,-0.078833,4.888,2.2749,-0.097033,1.8036,-25.71,0.25922
3.4687e+05,1.7275e+09,-2.3908,-10.209,-0.058191,-6.7969,5.9216,-0.030037,5.0522,-2.0509,-0.096248,2.148,-9.5571,0.25939
3.4692e+05,1.7275e+09,-2.706,2.0651,-0.18984,-6.9974,0.75251,0.014638,4.8707,4.5721,-0.09726,2.0488,4.0072,0.25918
3.4696e+05,1.7275e+09,-2.5758,-2.8689,-0.14133,-7.601,5.1612,-0.04529,4.9128,-0.84295,-0.097656,2.4592,-27.554,0.25879
3.4701e+05,1.7275e+09,-2.295,-6.2756,-0.07689,-7.301,6.2565,-0.052866,4.8779,0.85207,-0.097419,2.6659,14.134,0.25931
3.4705e+05,1.7276e+09,-2.606,-0.2589,-0.1478,-8.3586,9.5684,-0.097279,4.8376,0.43358,-0.097365,2.9035,-7.6268,0.25967
3.471e+05,1.7276e+09,-4.1344,-10.085,-0.046094,-8.4204,3.9023,-0.046173,4.8273,0.50927,-0.097248,3.1834,-13.328,0.26
3.4714e+05,1.7276e+09,-4.5029,-2.3918,-0.11885,-8.9903,5.37,-0.071736,4.7234,3.634,-0.097319,3.7608,-18.048,0.26028
3.4718e+05,1.7276e+09,-4.4175,0.89422,-0.14178,-9.1514,2.6596,-0.054955,4.7167,0.95927,-0.09806,4.0319,-10.244,0.26078
3.4722e+05,1.7276e+09,-4.8004,1.6567,-0.1665,-8.3593,-2.2988,-0.0083588,4.8343,-2.1863,-0.096898,4.3447,-31.311,0.26129
3.4726e+05,1.7276e+09,-6.2032,1.4322,-0.15102,-8.8002,-4.7941,0.0188,4.8251,0.93215,-0.096999,5.0297,-13.413,0.26188
3.473e+05,1.7276e+09,-5.7501,3.2997,-0.18932,-10.096,5.022,-0.094254,4.8849,-0.81201,-0.096541,5.4378,-21.114,0.26236
3.4735e+05,1.7276e+09,-7.953,-7.6634,-0.093647,-9.6444,-3.458,-0.0093004,4.7552,0.86298,-0.097206,5.7046,5.3871,0.26328
3.4739e+05,1.7276e+09,-7.4026,-3.8223,-0.10022,-10.075,-1.5899,-0.028267,4.8669,-3.0364,-0.096397,6.4066,-1.2974,0.26394
3.4743e+05,1.7277e+09,-8.0484,-2.6799,-0.11586,-10.338,-2.0756,-0.046643,4.9355,-1.1548,-0.095457,6.9792,-6.9696,0.26414
3.4748e+05,1.7277e+09,-7.2959,-7.6456,-0.06505,-10.444,-5.9588,-0.010996,5.0074,-0.56674,-0.095626,7.6297,-7.8144,0.26421
3.4752e+05,1.7277e+09,-7.6199,-8.9362,-0.055314,-10.494,0.59754,-0.070639,4.8993,1.1099,-0.095692,7.7536,-2.0752,0.26406
3.4756e+05,1.7277e+09,-7.3826,0.63334,-0.15831,-10.428,-3.8953,-0.033915,5.0702,-3.5338,-0.095385,7.6406,11.002,0.2637
3.4761e+05,1.7277e+09,-7.342,-0.93966,-0.15193,-10.588,-1.447,-0.048457,5.0765,-0.58109,-0.095086,7.8212,4.9309,0.26333
3.4765e+05,1.7277e+09,-5.6822,-11.256,-0.048973,-11.025,-1.1216,-0.066612,5.1323,-0.46226,-0.094841,7.9122,-9.671,0.26322
3.4769e+05,1.7277e+09,-4.5808,-16.973,0.010209,-10.523,-5.1246,-0.019149,5.3108,-1.7876,-0.094204,7.8907,-15.283,0.26326
3.4773e+05,1.7277e+09,-5.9589,-10.303,-0.071091,-10.641,-2.7038,-0.057502,5.2509,-1.2776,-0.093891,8.006,-6.7082,0.26361
3.4777e+05,1.7277e+09,-5.5187,-12,-0.044702,-10.115,-7.9615,-0.015344,5.3167,-2.4025,-0.093761,8.1896,-0.0078201,0.26354
3.4781e+05,1.7277e+09,-8.8784,6.6598,-0.25137,-9.7148,-5.0677,-0.031236,5.4363,-4.5627,-0.092573,8.9602,-9.1074,0.26344
3.4786e+05,1.7278e+09,-6.9323,-13.008,-0.085517,-10.592,-3.7352,-0.038805,5.663,-2.1207,-0.091261,9.4087,-12.353,0.26435
3.4791e+05,1.7278e+09,-8.796,-23.208,0.024915,-11.062,-1.509,-0.048418,5.63,1.0049,-0.091861,10.468,-37.094,0.26475
3.4796e+05,1.7278e+09,-10.971,-1.3448,-0.20296,-11.186,-0.0065134,-0.062603,5.7424,-3.302,-0.090347,11.201,0.87643,0.266
3.48e+05,1.7278e+09,-10.303,2.8241,-0.25395,-10.999,-10.615,0.035575,5.8944,-3.665,-0.090207,11.592,-6.6066,0.26668
3.4805e+05,1.7278e+09,-11.349,-2.1292,-0.19605,-11.232,-5.3873,-0.0088019,6.0458,-2.1388,-0.088526,12.601,-21.494,0.26758
3.4809e+05,1.7278e+09,-9.7627,-16.783,-0.060688,-11.402,-0.087111,-0.055054,6.1403,-0.66794,-0.088362,13.459,-8.1532,0.26862
3.4814e+05,1.7278e+09,-8.653,-3.5739,-0.20282,-11.931,1.3578,-0.074306,6.3509,-5.247,-0.087995,14.127,-0.7205,0.26933
3.4818e+05,1.7278e+09,-6.9472,-24.449,-0.02154,-11.172,-3.3478,-0.029286,6.4948,-3.0953,-0.086951,15.025,-17.349,0.26947
3.4822e+05,1.7279e+09,-4.4283,-27.737,0.038641,-10.921,1.7363,-0.076752,6.6486,-1.7709,-0.085832,15.902,-13.095,0.26988
3.4827e+05,1.7279e+09,-2.4106,-14.71,-0.1139,-11.626,0.38511,-0.066612,6.7966,-1.9035,-0.085985,17.068,-32.478,0.27065
3.4832e+05,1.7279e+09,-1.0668,-23.912,-0.025431,-12.021,0.8685,-0.053419,6.913,-2.7127,-0.085574,18.11,-15.913,0.27187
3.4836e+05,1.7279e+09,0.074868,-21.387,-0.028795,-13.004,2.9062,-0.070936,7.0297,-3.3007,-0.085083,18.922,-9.8473,0.2726
3.4841e+05,1.7279e+09,1.0172,-16.101,-0.077176,-13.446,7.6928,-0.11724,7.2374,-4.7172,-0.083649,19.568,-25.905,0.27273
3.4845e+05,1.7279e+09,1.5442,-11.082,-0.11873,-13.013,7.2791,-0.10688,7.3945,-2.7328,-0.082859,20.042,5.4544,0.27354
3.485e+05,1.7279e+09,2.382,-16.456,-0.087837,-13.346,-1.6081,-0.019575,7.6446,-4.2915,-0.08221,20.853,-2.2902,0.27389
3.4854e+05,1.7279e+09,3.9662,-26.062,0.017618,-14.22,6.4578,-0.09408,7.6846,-1.3527,-0.081842,22.085,-43.052,0.27417
3.4858e+05,1.7279e+09,4.7131,-19.617,-0.0018438,-14.948,8.9456,-0.10575,7.8972,-3.7541,-0.081076,22.353,31.291,0.27532
3.4863e+05,1.728e+09,5.4262,-10.217,-0.12234,-16.367,3.3437,-0.075585,8.0921,-5.1734,-0.079983,22.496,24.2,0.27521
3.4867e+05,1.728e+09,7.1531,-9.1626,-0.11313,-15.993,4.2197,-0.074509,8.2494,-2.4867,-0.0796,23.509,6.8264,0.27502
3.4871e+05,1.728e+09,8.8825,-14.373,-0.050767,-16.116,-1.7236,-0.0092291,8.4271,-2.29,-0.079112,23.437,31.564,0.27489
3.4876e+05,1.728e+09,11.127,-11.911,-0.054087,-16.933,1.1111,-0.046179,8.6222,-2.8557,-0.078724,23.524,-13.795,0.27382
3.4881e+05,1.728e+09,12.166,-1.3149,-0.14512,-17.144,7.3428,-0.11003,8.8014,-3.206,-0.077972,23.603,8.197,0.27397
3.4885e+05,1.728e+09,12.983,-7.0649,-0.095268,-17.076,-3.9257,-0.0080713,9.0025,-3.1855,-0.077544,23.063,50.278,0.27418
3.489e+05,1.728e+09,14.427,-8.2234,-0.069834,-17.89,-2.7792,-0.01434,9.0533,-0.037501,-0.077541,23.342,-10.558,0.27289
3.4894e+05,1.728e+09,15.413,-14.316,0.0090675,-17.902,2.0154,-0.063942,9.2886,-3.6457,-0.076644,22.834,38.618,0.27282
3.4898e+05,1.728e+09,16.637,-4.2171,-0.10326,-18.169,5.0256,-0.11763,9.3923,-1.9067,-0.076417,22.368,47.938,0.27253
3.4903e+05,1.7281e+09,18.052,-10.773,-0.017066,-18.364,2.2697,-0.089007,9.5461,-3.0783,-0.076101,22.202,19.646,0.27221
3.4907e+05,1.7281e+09,18.984,-9.9588,0.0053614,-18.927,0.47972,-0.073193,9.6096,-1.0225,-0.07566,21.648,35.032,0.27209
3.4912e+05,1.7281e+09,20.463,3.3459,-0.11375,-19.762,1.8023,-0.092922,9.8028,-3.093,-0.07528,21.56,-3.0189,0.27141
3.4916e+05,1.7281e+09,21.763,2.6715,-0.10848,-19.673,1.6852,-0.088586,9.918,-1.5934,-0.075241,20.834,26.345,0.27172
3.4921e+05,1.7281e+09,22.37,-8.8599,-0.002294,-19.415,4.0382,-0.11749,10.001,-2.0335,-0.075072,20.144,52.105,0.27156
