LineNo,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
7.0744e+05,2.9805e+08,0,3,4.6917e+08,2230,16,0.69,43.601,13.482,86.28,1.096,147.97,-0.165,0,1
7.0824e+05,2.9824e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.29,0.92,153.15,-0.341,0,1
7.0912e+05,2.9845e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.33,0.904,154.61,-0.139,0,1
7.0992e+05,2.9864e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.28,0.828,163.29,0.08,0,1
7.1081e+05,2.9884e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.25,0.897,182.48,-0.027,0,1
7.1167e+05,2.9905e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.24,0.999,191.98,-0.293,0,1
7.1247e+05,2.9924e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.25,0.915,192.7,0.079,0,1
7.1336e+05,2.9945e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.19,1.168,196.68,0.38,0,1
7.1416e+05,2.9964e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.16,1.278,197.26,-0.226,0,1
7.1504e+05,2.9985e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.17,1.241,196.41,0.154,0,1
7.1593e+05,3.0006e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.13,1.195,198.46,-0.073,0,1
7.1679e+05,3.0027e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.14,1.064,198.14,-0.268,0,1
7.1759e+05,3.0045e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.13,1.017,192.18,0.204,0,1
7.1839e+05,3.0065e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.08,1.347,181.2,0.133,0,1
7.1924e+05,3.0085e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.08,1.527,180.32,-0.123,0,1
7.2004e+05,3.0104e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.06,1.146,183.47,0.009,0,1
7.209e+05,3.0125e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.07,1.535,188.68,-0.089,0,1
7.217e+05,3.0144e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.05,1.181,189.61,-0.163,0,1
7.2259e+05,3.0165e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.06,1.214,183.18,0.175,0,1
7.2344e+05,3.0185e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.03,1.47,185.07,-0.233,0,1
7.2424e+05,3.0204e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.03,1.085,185.06,0.09,0,1
7.2513e+05,3.0225e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.01,0.998,190.03,0.019,0,1
7.2598e+05,3.0246e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.02,1.004,197.34,-0.235,0,1
7.2678e+05,3.0265e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,85.99,0.807,190.05,0.1,0,1
7.2767e+05,3.0286e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,85.97,1.287,183.95,0.216,0,1
7.2847e+05,3.0304e+08,0,3,4.6918e+08,2230,15,0.76,43.601,13.482,85.94,1.443,181.67,-0.159,0,1
7.2936e+05,3.0325e+08,0,3,4.6918e+08,2230,15,0.76,43.601,13.482,85.95,1.026,185.2,-0.049,0,1
