LineNo,TimeUS,I,VDop,HAcc,VAcc,SAcc,YAcc,VV,SMS,Delta,Und
6.6602e+05,2.8824e+08,0,1.12,0.75,1.13,0.2,0,1,2.8822e+05,200,-43.043
6.6692e+05,2.8845e+08,0,1.12,0.75,1.14,0.2,0,1,2.8842e+05,200,-43.043
6.6773e+05,2.8863e+08,0,1.12,0.75,1.14,0.12,0,1,2.8862e+05,200,-43.043
6.6863e+05,2.8884e+08,0,1.12,0.75,1.14,0.21,0,1,2.8882e+05,200,-43.043
6.6949e+05,2.8905e+08,0,1.12,0.75,1.14,0.2,0,1,2.8902e+05,200,-43.043
6.703e+05,2.8924e+08,0,1.12,0.75,1.14,0.2,0,1,2.8922e+05,200,-43.043
6.712e+05,2.8945e+08,0,1.12,0.75,1.14,0.14,0,1,2.8942e+05,200,-43.043
6.7201e+05,2.8964e+08,0,1.12,0.75,1.14,0.18,0,1,2.8962e+05,200,-43.043
6.7288e+05,2.8985e+08,0,1.12,0.75,1.14,0.2,0,1,2.8982e+05,200,-43.043
6.7369e+05,2.9005e+08,0,1.12,0.75,1.14,0.21,0,1,2.9002e+05,200,-43.043
6.7455e+05,2.9026e+08,0,1.12,0.75,1.14,0.2,0,1,2.9022e+05,200,-43.043
6.7536e+05,2.9045e+08,0,1.12,0.75,1.14,0.18,0,1,2.9042e+05,200,-43.043
6.7626e+05,2.9066e+08,0,1.12,0.75,1.14,0.17,0,1,2.9062e+05,200,-43.043
6.7704e+05,2.9085e+08,0,1.12,0.75,1.14,0.16,0,1,2.9082e+05,200,-43.044
6.7785e+05,2.9104e+08,0,1.12,0.75,1.14,0.18,0,1,2.9102e+05,200,-43.043
6.7875e+05,2.9125e+08,0,1.12,0.75,1.14,0.2,0,1,2.9122e+05,200,-43.043
6.7956e+05,2.9144e+08,0,1.12,0.75,1.14,0.21,0,1,2.9142e+05,200,-43.043
6.8043e+05,2.9165e+08,0,1.12,0.75,1.14,0.21,0,1,2.9162e+05,200,-43.043
6.8123e+05,2.9184e+08,0,1.12,0.75,1.14,0.19,0,1,2.9182e+05,200,-43.043
6.821e+05,2.9205e+08,0,1.21,0.76,1.14,0.22,0,1,2.9202e+05,200,-43.043
6.8292e+05,2.9224e+08,0,1.21,0.76,1.14,0.25,0,1,2.9222e+05,200,-43.043
6.8382e+05,2.9245e+08,0,1.21,0.76,1.14,0.25,0,1,2.9242e+05,200,-43.043
6.8462e+05,2.9264e+08,0,1.21,0.76,1.14,0.21,0,1,2.9262e+05,200,-43.043
6.8552e+05,2.9285e+08,0,1.21,0.77,1.14,0.22,0,1,2.9282e+05,200,-43.043
6.863e+05,2.9304e+08,0,1.21,0.77,1.14,0.23,0,1,2.9302e+05,200,-43.043
6.872e+05,2.9325e+08,0,1.21,0.77,1.14,0.24,0,1,2.9322e+05,200,-43.043
6.88e+05,2.9344e+08,0,1.21,0.77,1.15,0.2,0,1,2.9342e+05,200,-43.044
6.8881e+05,2.9364e+08,0,1.21,0.77,1.15,0.21,0,1,2.9362e+05,200,-43.043
6.8971e+05,2.9385e+08,0,1.12,0.78,1.15,0.22,0,1,2.9382e+05,200,-43.044
6.9052e+05,2.9404e+08,0,1.12,0.78,1.15,0.23,0,1,2.9402e+05,200,-43.043
6.9142e+05,2.9425e+08,0,1.12,0.78,1.15,0.23,0,1,2.9422e+05,200,-43.043
6.9223e+05,2.9444e+08,0,1.12,0.78,1.15,0.22,0,1,2.9442e+05,200,-43.043
6.9309e+05,2.9465e+08,0,1.12,0.79,1.15,0.22,0,1,2.9462e+05,200,-43.043
6.9388e+05,2.9484e+08,0,1.12,0.79,1.15,0.24,0,1,2.9482e+05,200,-43.043
6.9477e+05,2.9505e+08,0,1.12,0.79,1.15,0.22,0,1,2.9502e+05,200,-43.044
6.9557e+05,2.9524e+08,0,1.12,0.79,1.15,0.2,0,1,2.9522e+05,200,-43.043
6.9646e+05,2.9545e+08,0,1.12,0.79,1.15,0.21,0,1,2.9542e+05,201,-43.043
6.9735e+05,2.9565e+08,0,1.12,0.79,1.15,0.23,0,1,2.9562e+05,200,-43.043
6.9812e+05,2.9584e+08,0,1.12,0.79,1.16,0.19,0,1,2.9582e+05,200,-43.044
6.9901e+05,2.9605e+08,0,1.12,0.8,1.16,0.2,0,1,2.9602e+05,200,-43.043
6.9981e+05,2.9624e+08,0,1.12,0.8,1.16,0.21,0,1,2.9622e+05,200,-43.043
7.0069e+05,2.9645e+08,0,1.12,0.8,1.16,0.21,0,1,2.9642e+05,200,-43.044
7.015e+05,2.9664e+08,0,1.21,0.8,1.16,0.11,0,1,2.9662e+05,200,-43.043
7.0238e+05,2.9684e+08,0,1.21,0.8,1.16,0.21,0,1,2.9682e+05,200,-43.043
7.0324e+05,2.9705e+08,0,1.21,0.8,1.16,0.23,0,1,2.9702e+05,200,-43.043
7.0404e+05,2.9724e+08,0,1.21,0.8,1.16,0.2,0,1,2.9722e+05,200,-43.043
7.049e+05,2.9745e+08,0,1.21,0.8,1.16,0.22,0,1,2.9742e+05,200,-43.043
7.0569e+05,2.9764e+08,0,1.21,0.81,1.16,0.3,0,1,2.9762e+05,200,-43.044
7.0655e+05,2.9784e+08,0,1.21,0.81,1.16,0.32,0,1,2.9782e+05,200,-43.043
7.0744e+05,2.9805e+08,0,1.12,0.82,1.17,0.48,0,1,2.9802e+05,200,-43.043
7.0824e+05,2.9824e+08,0,1.21,0.83,1.17,0.38,0,1,2.9822e+05,200,-43.044
7.0912e+05,2.9845e+08,0,1.21,0.83,1.18,0.37,0,1,2.9842e+05,200,-43.043
7.0992e+05,2.9864e+08,0,1.21,0.84,1.18,0.28,0,1,2.9862e+05,200,-43.043
7.1081e+05,2.9884e+08,0,1.21,0.84,1.18,0.19,0,1,2.9882e+05,200,-43.043
7.1167e+05,2.9905e+08,0,1.21,0.84,1.18,0.18,0,1,2.9902e+05,200,-43.044
7.1247e+05,2.9924e+08,0,1.21,0.84,1.18,0.2,0,1,2.9922e+05,200,-43.043
7.1336e+05,2.9945e+08,0,1.21,0.85,1.18,0.23,0,1,2.9942e+05,200,-43.043
7.1416e+05,2.9964e+08,0,1.21,0.85,1.18,0.28,0,1,2.9962e+05,200,-43.043
7.1504e+05,2.9985e+08,0,1.21,0.86,1.18,0.3,0,1,2.9982e+05,200,-43.043
7.1593e+05,3.0006e+08,0,1.21,0.86,1.18,0.28,0,1,3.0002e+05,200,-43.044
7.1679e+05,3.0027e+08,0,1.21,0.87,1.18,0.24,0,1,3.0022e+05,200,-43.043
7.1759e+05,3.0045e+08,0,1.21,0.88,1.18,0.33,0,1,3.0042e+05,200,-43.043
7.1839e+05,3.0065e+08,0,1.21,0.88,1.18,0.36,0,1,3.0062e+05,200,-43.043
7.1924e+05,3.0085e+08,0,1.21,0.89,1.19,0.36,0,1,3.0082e+05,200,-43.044
7.2004e+05,3.0104e+08,0,1.21,0.89,1.19,0.29,0,1,3.0102e+05,200,-43.043
7.209e+05,3.0125e+08,0,1.21,0.9,1.19,0.26,0,1,3.0122e+05,200,-43.043
7.217e+05,3.0144e+08,0,1.21,0.9,1.19,0.31,0,1,3.0142e+05,200,-43.043
7.2259e+05,3.0165e+08,0,1.21,0.91,1.19,0.39,0,1,3.0162e+05,200,-43.044
7.2344e+05,3.0185e+08,0,1.21,0.92,1.19,0.35,0,1,3.0182e+05,200,-43.043
7.2424e+05,3.0204e+08,0,1.21,0.92,1.19,0.44,0,1,3.0202e+05,200,-43.043
7.2513e+05,3.0225e+08,0,1.21,0.93,1.2,0.36,0,1,3.0222e+05,200,-43.043
7.2599e+05,3.0246e+08,0,1.21,0.94,1.2,0.27,0,1,3.0242e+05,200,-43.043
7.2679e+05,3.0265e+08,0,1.21,0.95,1.2,0.39,0,1,3.0262e+05,200,-43.043
7.2767e+05,3.0286e+08,0,1.21,0.95,1.2,0.39,0,1,3.0282e+05,200,-43.043
7.2847e+05,3.0304e+08,0,1.21,0.96,1.21,0.39,0,1,3.0302e+05,200,-43.043
7.2936e+05,3.0325e+08,0,1.21,0.97,1.21,0.35,0,1,3.0322e+05,200,-43.044
