LineNo,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
1.8374e+05,1.2444e+08,-10.481,0.66785,-0.028113,-4.8555,-0.1978,-0.010031,0.098672,-0.14811,0.00047368,-5.3375,-3.2681,0
1.8378e+05,1.2445e+08,-10.51,0.71099,-0.026891,-4.8505,-0.17998,-0.010377,0.098928,0.061396,0.00045968,-5.3375,-3.195,0
1.8381e+05,1.2446e+08,-10.541,0.6273,-0.026488,-4.8469,-0.14447,-0.010552,0.099176,-0.060001,0.00044234,-5.3375,-2.1492,0
1.8385e+05,1.2447e+08,-10.561,0.49422,-0.025844,-4.8482,-0.032018,-0.01183,0.099288,0.0008965,0.00042274,-5.3375,-1.2539,0
1.8389e+05,1.2448e+08,-10.555,-0.10366,-0.022009,-4.8403,-0.21772,-0.0098712,0.099087,0.13079,0.00038166,-5.3375,-0.84944,0
1.8394e+05,1.2449e+08,-10.543,-0.18158,-0.023653,-4.8402,-0.042559,-0.011375,0.099032,0.015169,0.00035585,-5.3375,-1.4451,0
1.8398e+05,1.245e+08,-10.522,-0.42965,-0.022878,-4.8382,-0.090483,-0.011064,0.098779,-0.029675,0.00034966,-5.3375,-1.1268,0
1.8402e+05,1.2451e+08,-10.498,-0.5242,-0.022811,-4.8315,-0.20017,-0.010136,0.098382,0.0033258,0.0003302,-5.3375,-0.84162,0
1.8406e+05,1.2452e+08,-10.469,-0.63616,-0.022127,-4.8262,-0.12454,-0.010987,0.098052,-0.042223,0.0003483,-5.3375,-1.435,0
1.841e+05,1.2453e+08,-10.438,-0.68446,-0.022577,-4.8209,-0.12354,-0.011233,0.097598,-0.03529,0.00035949,-5.3375,-0.77295,0
1.8415e+05,1.2454e+08,-10.414,-0.59634,-0.022923,-4.8168,-0.15287,-0.010703,0.097286,-0.019967,0.00036292,-5.3375,-0.75588,0
1.8419e+05,1.2455e+08,-10.397,-0.44052,-0.023137,-4.8079,-0.20508,-0.010255,0.097008,-0.0044025,0.0003531,-5.3375,-0.42047,0
1.8423e+05,1.2456e+08,-10.393,-0.12814,-0.024856,-4.8045,-0.077457,-0.011702,0.096893,-0.052288,0.00036396,-5.3375,-2.2544,0
1.8427e+05,1.2457e+08,-10.402,0.17158,-0.026613,-4.8051,-0.037472,-0.011329,0.097008,0.023744,0.00035878,-5.3375,-1.6914,0
1.8431e+05,1.2458e+08,-10.421,0.40279,-0.026676,-4.801,-0.08767,-0.010781,0.097072,0.090286,0.00031467,-5.3375,-2.0802,0
1.8435e+05,1.2459e+08,-10.439,0.33827,-0.025221,-4.8053,0.027109,-0.01165,0.097279,-0.10465,0.00034872,-5.3375,-0.80023,0
1.8439e+05,1.246e+08,-10.462,0.4419,-0.025526,-4.8153,0.24068,-0.012945,0.097773,-0.027637,0.00036672,-5.3375,1.2097,0
1.8444e+05,1.2461e+08,-10.479,0.32837,-0.024443,-4.8296,0.34423,-0.012937,0.098158,-0.058381,0.00038158,-5.3375,1.7623,0
1.8448e+05,1.2462e+08,-10.493,0.28039,-0.024577,-4.8427,0.30993,-0.012454,0.098601,0.0080627,0.00035524,-5.3375,0.39005,0
1.8452e+05,1.2464e+08,-10.497,0.095535,-0.024206,-4.8542,0.28402,-0.012037,0.098812,-0.13309,0.00040896,-5.3375,0.68302,0
1.8456e+05,1.2465e+08,-10.493,-0.047298,-0.023943,-4.862,0.19027,-0.011856,0.098977,-0.034695,0.00043119,-5.3375,-0.44594,0
1.846e+05,1.2466e+08,-10.483,-0.19069,-0.023636,-4.8612,0.02468,-0.01122,0.098897,0.069318,0.00040943,-5.3375,-2.5324,0
1.8464e+05,1.2467e+08,-10.465,-0.33042,-0.023536,-4.8615,0.046186,-0.011663,0.098653,-0.060643,0.00040046,-5.3375,-2.722,0
1.8468e+05,1.2468e+08,-10.45,-0.27893,-0.024562,-4.8555,-0.12037,-0.010564,0.098433,0.072455,0.00037315,-5.3375,-3.9053,0
1.8472e+05,1.2469e+08,-10.43,-0.41426,-0.023541,-4.8414,-0.34537,-0.0094203,0.097945,-0.0012814,0.00036681,-5.3375,-3.1226,0
1.8476e+05,1.247e+08,-10.412,-0.38149,-0.02377,-4.8413,-0.03003,-0.012038,0.097726,0.10314,0.00032584,-5.3375,-3.656,0
1.8481e+05,1.2471e+08,-10.399,-0.26168,-0.024919,-4.8343,-0.16354,-0.01056,0.097505,0.12906,0.00027519,-5.3375,-0.55943,0
1.8485e+05,1.2472e+08,-10.389,-0.18106,-0.024604,-4.8342,-0.020221,-0.01147,0.097396,0.23484,0.00021534,-5.3375,1.7445,0
1.8489e+05,1.2473e+08,-10.394,0.10804,-0.026695,-4.838,0.070808,-0.01212,0.097585,0.034538,0.00018568,-5.3375,3.3253,0
1.8493e+05,1.2474e+08,-10.404,0.27633,-0.02678,-4.8421,0.10484,-0.011923,0.097753,0.055227,0.00018661,-5.3375,2.251,0
1.8497e+05,1.2475e+08,-10.42,0.36481,-0.026576,-4.8513,0.18401,-0.012524,0.098096,-0.21905,0.00025202,-5.3375,1.9465,0
1.8501e+05,1.2476e+08,-10.446,0.51408,-0.026777,-4.8529,0.076213,-0.01095,0.098364,-0.109,0.00032801,-5.3375,-0.95749,0
1.8506e+05,1.2477e+08,-10.473,0.60439,-0.026833,-4.8549,0.037497,-0.011599,0.098676,-0.18921,0.00037656,-5.3375,-1.955,0
1.851e+05,1.2478e+08,-10.494,0.50423,-0.026248,-4.8614,0.13822,-0.01225,0.098984,-0.14227,0.00043607,-5.3375,-2.4278,0
1.8514e+05,1.2479e+08,-10.511,0.40579,-0.025668,-4.8585,-0.019245,-0.010958,0.099076,-0.1777,0.00048941,-5.3375,-2.069,0
1.8518e+05,1.248e+08,-10.525,0.24425,-0.024814,-4.8494,-0.20249,-0.01003,0.099012,-0.20849,0.00053587,-5.3375,-2.1111,0
1.8522e+05,1.2481e+08,-10.528,0.098195,-0.02446,-4.839,-0.24376,-0.01033,0.098856,-0.1536,0.00059705,-5.3375,-3.0252,0
1.8526e+05,1.2482e+08,-10.517,-0.26705,-0.022586,-4.8306,-0.17699,-0.01117,0.098551,-0.18993,0.00058746,-5.3375,-1.2436,0
1.853e+05,1.2484e+08,-10.497,-0.48356,-0.02193,-4.8183,-0.22265,-0.010728,0.098139,0.037791,0.00060395,-5.3375,0.62351,0
1.8534e+05,1.2485e+08,-10.47,-0.68229,-0.021087,-4.811,-0.17296,-0.010964,0.097695,0.12837,0.00051904,-5.3375,0.86002,0
1.8538e+05,1.2486e+08,-10.436,-0.68816,-0.022074,-4.8074,-0.048133,-0.011523,0.097421,0.33173,0.00039897,-5.3375,-0.55866,0
1.8542e+05,1.2487e+08,-10.41,-0.61402,-0.022801,-4.8088,0.034341,-0.011807,0.097128,0.08084,0.00033406,-5.3375,0.34094,0
1.8547e+05,1.2488e+08,-10.39,-0.38008,-0.024769,-4.8159,0.18219,-0.01272,0.097034,0.15244,0.0002722,-5.3375,-1.9511,0
1.8551e+05,1.2489e+08,-10.378,-0.26753,-0.025036,-4.8238,0.19599,-0.012102,0.097178,-0.018339,0.00027733,-5.3375,-3.5709,0
1.8555e+05,1.249e+08,-10.379,0.012996,-0.025897,-4.8259,0.040394,-0.010878,0.097153,0.039766,0.00026127,-5.3375,-0.22402,0
1.8559e+05,1.2491e+08,-10.386,0.14854,-0.025908,-4.8293,0.078378,-0.011346,0.097276,-0.19749,0.00032141,-5.3375,-1.8026,0
1.8564e+05,1.2492e+08,-10.41,0.5025,-0.02745,-4.8284,-0.0085814,-0.010945,0.097537,-0.21683,0.0003981,-5.3375,-0.96474,0
1.8568e+05,1.2493e+08,-10.434,0.54928,-0.026956,-4.8262,-0.075689,-0.01075,0.097673,-0.23098,0.00047231,-5.3375,-0.21172,0
1.8572e+05,1.2494e+08,-10.458,0.51311,-0.025946,-4.816,-0.24208,-0.0097189,0.097704,-0.31773,0.00056241,-5.3375,0.32663,0
1.8576e+05,1.2495e+08,-10.479,0.43869,-0.024925,-4.8054,-0.25956,-0.010121,0.09767,-0.15755,0.00060192,-5.3375,1.1774,0
1.858e+05,1.2496e+08,-10.489,0.1953,-0.023983,-4.8011,-0.12242,-0.011317,0.097684,-0.3025,0.00067729,-5.3375,1.4174,0
1.8584e+05,1.2497e+08,-10.497,0.20124,-0.024993,-4.8019,0.023911,-0.012219,0.097829,-0.061556,0.00067144,-5.3375,0.097847,0
1.8588e+05,1.2498e+08,-10.498,0.019392,-0.023914,-4.8062,0.10608,-0.01209,0.097908,0.0071255,0.00064939,-5.3375,0.063992,0
1.8592e+05,1.2499e+08,-10.495,-0.059137,-0.024062,-4.8251,0.43466,-0.013936,0.098202,0.15404,0.00055236,-5.3375,-0.15955,0
1.8597e+05,1.25e+08,-10.481,-0.30647,-0.023135,-4.842,0.37428,-0.012549,0.098402,0.088475,0.0004969,-5.3375,-3.5422,0
1.8601e+05,1.2501e+08,-10.461,-0.41768,-0.022999,-4.866,0.48941,-0.013189,0.098728,0.15156,0.00040279,-5.3375,-4.734,0
1.8605e+05,1.2502e+08,-10.433,-0.65981,-0.021608,-4.8817,0.37135,-0.012065,0.098752,0.15242,0.00034799,-5.3375,-3.3413,0
1.8609e+05,1.2503e+08,-10.403,-0.72647,-0.021464,-4.8918,0.21329,-0.011061,0.09868,0.057676,0.00029354,-5.3375,-1.9428,0
1.8613e+05,1.2504e+08,-10.384,-0.48744,-0.023638,-4.8933,0.05642,-0.01076,0.098531,0.17388,0.00026411,-5.3375,-2.5294,0
1.8617e+05,1.2505e+08,-10.364,-0.44163,-0.023171,-4.8821,-0.25486,-0.0091876,0.098191,-0.046305,0.00025655,-5.3375,-0.56295,0
1.8621e+05,1.2506e+08,-10.357,-0.19673,-0.024763,-4.8642,-0.43316,-0.0090001,0.097742,-0.033464,0.00026049,-5.3375,-1.1013,0
1.8626e+05,1.2508e+08,-10.357,-0.030887,-0.024887,-4.8494,-0.35674,-0.01054,0.097415,-0.1873,0.00034016,-5.3375,-0.64573,0
1.863e+05,1.2508e+08,-10.364,0.14703,-0.025611,-4.8313,-0.36767,-0.010429,0.097176,-0.096803,0.00037021,-5.3375,0.75054,0
1.8634e+05,1.251e+08,-10.388,0.51974,-0.027402,-4.8212,-0.23338,-0.011689,0.097172,-0.023538,0.00038374,-5.3375,-1.1967,0
1.8638e+05,1.251e+08,-10.414,0.56591,-0.026725,-4.8208,0.02245,-0.012833,0.097421,0.065858,0.00034724,-5.3375,-0.59404,0
1.8642e+05,1.2512e+08,-10.442,0.68877,-0.027325,-4.8253,0.096586,-0.012501,0.09775,0.14862,0.00030535,-5.3375,-0.038528,0
1.8646e+05,1.2512e+08,-10.471,0.63331,-0.026192,-4.8386,0.29308,-0.013225,0.098253,0.11889,0.00023825,-5.3375,0.6566,0
1.865e+05,1.2514e+08,-10.501,0.61356,-0.02601,-4.8487,0.25572,-0.012184,0.09881,0.26871,0.00017377,-5.3375,-0.66538,0
1.8654e+05,1.2514e+08,-10.518,0.35885,-0.024273,-4.8589,0.18975,-0.011605,0.099099,0.26057,6.3373e-05,-5.3375,0.47092,0
1.8659e+05,1.2516e+08,-10.529,0.23024,-0.024185,-4.8705,0.2375,-0.012103,0.099513,0.18296,3.1861e-05,-5.3375,2.0086,0
1.8663e+05,1.2517e+08,-10.527,-0.06791,-0.023019,-4.8713,-0.0084475,-0.010231,0.099513,0.14634,8.1589e-06,-5.3375,0.61865,0
1.8667e+05,1.2518e+08,-10.513,-0.37303,-0.02186,-4.863,-0.17964,-0.010072,0.099161,0.092989,-1.343e-05,-5.3375,-2.4776,0
1.8671e+05,1.2519e+08,-10.482,-0.72593,-0.019683,-4.8498,-0.31578,-0.0097747,0.098576,-0.0035073,1.6368e-05,-5.3375,-4.0873,0
1.8675e+05,1.252e+08,-10.449,-0.78954,-0.021297,-4.8429,-0.17565,-0.011078,0.098176,-0.24506,0.00013516,-5.3375,-4.0585,0
1.8679e+05,1.2521e+08,-10.415,-0.6899,-0.023524,-4.832,-0.25368,-0.01093,0.097681,-0.28125,0.0002651,-5.3375,-2.8319,0
1.8683e+05,1.2522e+08,-10.38,-0.6983,-0.023898,-4.8236,-0.16092,-0.011375,0.097148,-0.3615,0.00037875,-5.3375,-0.43888,0
1.8688e+05,1.2523e+08,-10.352,-0.50392,-0.024649,-4.822,-0.033259,-0.012079,0.096862,-0.33034,0.00050355,-5.3375,1.8053,0
1.8692e+05,1.2524e+08,-10.335,-0.38441,-0.024183,-4.8192,-0.068793,-0.01122,0.096579,-0.32818,0.00061524,-5.3375,4.0516,0
1.8696e+05,1.2525e+08,-10.335,-0.046678,-0.025192,-4.8264,0.17522,-0.012955,0.096771,-0.21381,0.00067163,-5.3375,1.1989,0
1.87e+05,1.2526e+08,-10.357,0.33697,-0.026722,-4.841,0.21425,-0.012029,0.097333,0.016757,0.00067305,-5.3375,-0.075912,0
1.8704e+05,1.2527e+08,-10.384,0.61952,-0.027322,-4.8446,0.09058,-0.011418,0.097567,0.14358,0.00058325,-5.3375,0.71058,0
1.8708e+05,1.2528e+08,-10.418,0.75267,-0.027331,-4.8495,0.092558,-0.011467,0.098049,0.11965,0.00051357,-5.3375,-0.43735,0
1.8712e+05,1.2529e+08,-10.452,0.64374,-0.026114,-4.8469,-0.058627,-0.010792,0.098284,0.32607,0.00038364,-5.3375,-2.1692,0
1.8716e+05,1.253e+08,-10.485,0.71309,-0.026408,-4.8423,-0.089383,-0.010694,0.098519,0.25958,0.00027872,-5.3375,-3.317,0
1.872e+05,1.2531e+08,-10.514,0.61304,-0.025879,-4.8357,-0.12091,-0.011166,0.098699,0.27262,0.00019838,-5.3375,-5.2217,0
1.8725e+05,1.2533e+08,-10.528,0.17469,-0.023264,-4.8206,-0.24748,-0.010312,0.09842,0.19469,0.0001129,-5.3375,-1.5533,0
1.8729e+05,1.2534e+08,-10.534,0.10586,-0.024247,-4.8128,-0.16392,-0.011349,0.098443,0.10331,7.7455e-05,-5.3375,1.2567,0
1.8733e+05,1.2535e+08,-10.533,-0.049607,-0.024086,-4.8129,0.047033,-0.012514,0.098414,0.19057,4.5457e-05,-5.3375,1.7509,0
1.8737e+05,1.2536e+08,-10.521,-0.29319,-0.023315,-4.8186,0.14409,-0.012589,0.098401,-0.016973,6.7174e-05,-5.3375,1.9392,0
1.8742e+05,1.2537e+08,-10.496,-0.62155,-0.021178,-4.8238,0.12033,-0.011751,0.098156,-0.13836,0.00011641,-5.3375,1.8947,0
1.8746e+05,1.2538e+08,-10.472,-0.57668,-0.022336,-4.8319,0.15274,-0.011657,0.098119,-0.16249,0.00019405,-5.3375,-0.33655,0
1.875e+05,1.2539e+08,-10.442,-0.73229,-0.021632,-4.8441,0.25326,-0.012426,0.098119,-0.2116,0.00028351,-5.3375,-1.8396,0
1.8754e+05,1.254e+08,-10.42,-0.52563,-0.023533,-4.8512,0.16559,-0.011808,0.098063,-0.21622,0.00036769,-5.3375,-4.2448,0
1.8758e+05,1.2541e+08,-10.411,-0.23221,-0.025301,-4.8574,0.11876,-0.011339,0.098072,-0.16042,0.00043587,-5.3375,-3.5851,0
1.8762e+05,1.2542e+08,-10.412,0.016783,-0.026179,-4.8583,0.0062833,-0.01074,0.098112,-0.33696,0.00052782,-5.3375,-1.8432,0
1.8767e+05,1.2543e+08,-10.417,0.11454,-0.025558,-4.8456,-0.30674,-0.0089071,0.097945,0.018085,0.00055003,-5.3375,0.56992,0
1.8771e+05,1.2544e+08,-10.437,0.28923,-0.025649,-4.8218,-0.47778,-0.0087634,0.097613,0.039827,0.00050329,-5.3375,4.1522,0
1.8775e+05,1.2545e+08,-10.463,0.57354,-0.027625,-4.8045,-0.377,-0.010491,0.097532,0.16303,0.0004386,-5.3375,4.8625,0
1.8779e+05,1.2546e+08,-10.488,0.53687,-0.026405,-4.7859,-0.4383,-0.010019,0.097373,0.18371,0.00034668,-5.3375,5.3247,0
1.8783e+05,1.2547e+08,-10.504,0.33627,-0.024833,-4.7694,-0.40324,-0.0099833,0.097111,0.35579,0.00024155,-5.3375,3.0437,0
1.8787e+05,1.2548e+08,-10.519,0.30548,-0.024412,-4.767,-0.098341,-0.011721,0.097286,0.34892,0.00010439,-5.3375,-1.6257,0
1.8791e+05,1.2549e+08,-10.536,0.3499,-0.025346,-4.771,0.054828,-0.01182,0.097613,0.32162,2.1131e-06,-5.3375,-6.5023,0
1.8795e+05,1.255e+08,-10.548,0.31993,-0.025835,-4.7829,0.25515,-0.012951,0.097875,0.18181,-4.3581e-05,-5.3375,-7.7024,0
1.88e+05,1.2551e+08,-10.547,0.043054,-0.024064,-4.8012,0.39532,-0.012932,0.098233,0.053336,-4.6303e-05,-5.3375,-6.7724,0
1.8804e+05,1.2552e+08,-10.534,-0.26633,-0.023205,-4.8203,0.42459,-0.012744,0.09851,-0.17274,4.2423e-05,-5.3375,-5.1486,0
1.8808e+05,1.2553e+08,-10.514,-0.494,-0.02145,-4.8305,0.22575,-0.011226,0.098527,-0.23696,0.00014397,-5.3375,-3.7769,0
1.8812e+05,1.2554e+08,-10.496,-0.41055,-0.022866,-4.8328,0.08059,-0.010617,0.09833,-0.36327,0.00028519,-5.3375,0.25816,0
1.8816e+05,1.2555e+08,-10.474,-0.44429,-0.023643,-4.8272,-0.12014,-0.010428,0.098028,-0.46572,0.00044471,-5.3375,4.5559,0
1.8821e+05,1.2557e+08,-10.438,-0.42621,-0.024498,-4.8051,-0.42022,-0.0087662,0.097344,-0.44633,0.00064695,-5.3375,6.8938,0
1.8825e+05,1.2558e+08,-10.419,-0.35263,-0.024763,-4.7899,-0.3641,-0.010383,0.096808,-0.3034,0.00072065,-5.3375,6.6846,0
1.8829e+05,1.2559e+08,-10.403,-0.2656,-0.024673,-4.7791,-0.258,-0.010724,0.096449,-0.19818,0.00075325,-5.3375,2.4549,0
1.8833e+05,1.256e+08,-10.41,0.17197,-0.027206,-4.7794,-0.0014355,-0.012457,0.096521,0.14127,0.00071194,-5.3375,-0.71726,0
1.8837e+05,1.2561e+08,-10.429,0.45064,-0.027421,-4.786,0.14262,-0.012476,0.096816,0.18444,0.00060426,-5.3375,-1.8509,0
1.8841e+05,1.2562e+08,-10.455,0.61971,-0.027628,-4.8036,0.40469,-0.013712,0.097439,0.33588,0.00045699,-5.3375,-1.662,0
1.8846e+05,1.2563e+08,-10.491,0.77535,-0.027933,-4.8261,0.5401,-0.013795,0.098209,0.43766,0.00029996,-5.3375,-2.7861,0
1.885e+05,1.2564e+08,-10.531,0.693,-0.026661,-4.8594,0.5348,-0.012577,0.099262,0.31726,0.00010163,-5.3375,-0.81635,0
1.8854e+05,1.2565e+08,-10.558,0.5053,-0.025849,-4.8743,0.21787,-0.010807,0.099802,0.2972,-2.0688e-05,-5.3375,0.7638,0
1.8858e+05,1.2566e+08,-10.562,0.10917,-0.023521,-4.878,0.10995,-0.011047,0.099883,0.17841,-4.5185e-05,-5.3375,1.9409,0
1.8862e+05,1.2567e+08,-10.551,-0.24292,-0.021935,-4.8695,-0.13253,-0.010261,0.099597,-0.10988,-3.258e-06,-5.3375,5.4837,0
1.8866e+05,1.2568e+08,-10.529,-0.48047,-0.02203,-4.848,-0.48009,-0.008551,0.099014,-0.26788,0.00011323,-5.3375,1.7365,0
1.887e+05,1.2569e+08,-10.496,-0.65567,-0.02233,-4.8367,-0.26099,-0.011164,0.098468,-0.46061,0.00028925,-5.3375,-0.29964,0
1.8874e+05,1.257e+08,-10.452,-0.91857,-0.02148,-4.8257,-0.22706,-0.01145,0.097838,-0.44414,0.00046854,-5.3375,-1.1334,0
1.8879e+05,1.2571e+08,-10.405,-1.0013,-0.022094,-4.8184,-0.12797,-0.011711,0.097197,-0.48031,0.00061254,-5.3375,-5.0342,0
1.8883e+05,1.2572e+08,-10.366,-0.82355,-0.023456,-4.819,-0.0051946,-0.01218,0.096937,-0.44684,0.0007427,-5.3375,-5.8384,0
1.8887e+05,1.2573e+08,-10.33,-0.80175,-0.022467,-4.8249,0.085163,-0.011608,0.096722,-0.39292,0.0008509,-5.3375,-4.4106,0
1.8891e+05,1.2574e+08,-10.315,-0.32245,-0.025432,-4.8374,0.27552,-0.012852,0.096802,-0.20615,0.00088488,-5.3375,-3.0821,0
1.8895e+05,1.2575e+08,-10.322,0.20269,-0.028004,-4.8505,0.28929,-0.012284,0.097127,-0.12695,0.00086745,-5.3375,-1.1348,0
1.89e+05,1.2576e+08,-10.341,0.45819,-0.027713,-4.8573,0.17377,-0.011629,0.097432,-0.028205,0.00080861,-5.3375,3.1464,0
1.8904e+05,1.2578e+08,-10.367,0.5749,-0.027013,-4.8576,0.023027,-0.01064,0.09765,0.096416,0.00073863,-5.3375,5.9498,0
1.8908e+05,1.2578e+08,-10.418,0.99411,-0.028801,-4.8525,-0.08244,-0.010327,0.098112,0.27692,0.00059024,-5.3375,5.0651,0
1.8912e+05,1.258e+08,-10.463,0.96548,-0.026937,-4.8356,-0.38888,-0.0090447,0.098112,0.34542,0.00046353,-5.3375,3.7879,0
1.8916e+05,1.2581e+08,-10.512,1.0653,-0.027632,-4.8153,-0.46392,-0.0093677,0.098185,0.42545,0.00028599,-5.3375,-0.64039,0
1.892e+05,1.2582e+08,-10.558,0.98418,-0.027528,-4.8008,-0.27219,-0.01137,0.098385,0.4709,0.00011202,-5.3375,-2.2437,0
1.8924e+05,1.2583e+08,-10.587,0.68617,-0.025907,-4.7808,-0.44163,-0.0094858,0.09816,0.3119,1.3755e-05,-5.3375,-4.3032,0
1.8929e+05,1.2584e+08,-10.596,0.15774,-0.023144,-4.7749,-0.10842,-0.012213,0.098204,0.23374,-6.5695e-05,-5.3375,-5.4446,0
1.8932e+05,1.2585e+08,-10.582,-0.30586,-0.02148,-4.779,0.1252,-0.012878,0.098068,0.010527,-5.0106e-05,-5.3375,-3.5537,0
1.8937e+05,1.2586e+08,-10.553,-0.58282,-0.021728,-4.7847,0.16216,-0.012359,0.097903,-0.064151,-1.2403e-05,-5.3375,-0.61216,0
1.8941e+05,1.2587e+08,-10.512,-0.87126,-0.020821,-4.7963,0.28319,-0.012846,0.09784,-0.10385,5.1109e-05,-5.3375,0.82722,0
1.8945e+05,1.2588e+08,-10.46,-1.0372,-0.021286,-4.8084,0.26278,-0.012008,0.097591,-0.34268,0.00017634,-5.3375,2.6592,0
1.8949e+05,1.2589e+08,-10.411,-0.92621,-0.022879,-4.8246,0.34399,-0.012646,0.097432,-0.38167,0.00031576,-5.3375,1.8431,0
1.8953e+05,1.259e+08,-10.368,-0.96108,-0.021885,-4.8311,0.16668,-0.010768,0.097128,-0.26635,0.0004449,-5.3375,0.6918,0
1.8957e+05,1.2591e+08,-10.339,-0.68434,-0.023343,-4.8394,0.19136,-0.01174,0.097063,-0.4014,0.00054276,-5.3375,-0.3974,0
1.8961e+05,1.2592e+08,-10.333,-0.17983,-0.025695,-4.8435,0.13007,-0.011503,0.097132,-0.14883,0.00061658,-5.3375,-0.04034,0
1.8966e+05,1.2593e+08,-10.349,0.40002,-0.028243,-4.847,0.12622,-0.01167,0.097295,0.028478,0.00060177,-5.3375,-0.70744,0
1.897e+05,1.2594e+08,-10.376,0.63686,-0.02831,-4.8442,-0.023931,-0.010935,0.097495,0.059411,0.00055478,-5.3375,-1.2172,0
1.8974e+05,1.2595e+08,-10.413,0.83064,-0.028083,-4.8401,-0.05035,-0.010911,0.09776,0.27714,0.00045584,-5.3375,-1.5416,0
1.8978e+05,1.2596e+08,-10.451,0.78731,-0.026556,-4.8326,-0.17044,-0.010285,0.09798,0.4414,0.00029635,-5.3375,0.44994,0
1.8982e+05,1.2597e+08,-10.481,0.63376,-0.024866,-4.8312,-0.0012937,-0.011749,0.098288,0.34764,0.00013836,-5.3375,-0.34943,0
1.8986e+05,1.2598e+08,-10.518,0.61009,-0.025099,-4.8334,0.080432,-0.012074,0.098588,0.52586,-5.5583e-06,-5.3375,-0.21191,0
1.899e+05,1.2599e+08,-10.545,0.45752,-0.024589,-4.8354,0.043359,-0.011296,0.098974,0.41409,-0.00014203,-5.3375,3.3258,0
1.8995e+05,1.26e+08,-10.555,0.22084,-0.024099,-4.8416,0.1773,-0.012447,0.099155,0.32963,-0.00021024,-5.3375,3.6501,0
1.8999e+05,1.2601e+08,-10.557,-0.0053562,-0.022987,-4.843,0.081787,-0.011335,0.099186,0.079754,-0.00022395,-5.3375,-0.077534,0
1.9003e+05,1.2602e+08,-10.542,-0.37295,-0.02167,-4.8459,0.10823,-0.011778,0.099014,-0.09416,-0.00014702,-5.3375,-2.477,0
1.9007e+05,1.2603e+08,-10.507,-0.76775,-0.020339,-4.8483,0.075339,-0.011353,0.098789,-0.26092,-2.3828e-05,-5.3375,-5.4272,0
1.9011e+05,1.2604e+08,-10.471,-0.84396,-0.021185,-4.8481,0.010644,-0.011395,0.098479,-0.38145,0.0001194,-5.3375,-5.2751,0
1.9016e+05,1.2606e+08,-10.433,-0.70679,-0.022617,-4.8439,-0.080615,-0.01062,0.097991,-0.45578,0.00035303,-5.3375,-1.3673,0
1.9019e+05,1.2607e+08,-10.4,-0.62843,-0.023284,-4.8399,-0.062871,-0.010918,0.097674,-0.47869,0.00052468,-5.3375,0.53024,0
1.9024e+05,1.2608e+08,-10.38,-0.37808,-0.025236,-4.8261,-0.28249,-0.0098819,0.097126,-0.397,0.00065571,-5.3375,0.49477,0
1.9028e+05,1.2609e+08,-10.37,-0.020796,-0.026106,-4.8061,-0.3358,-0.010071,0.096716,-0.32459,0.00077507,-5.3375,3.3299,0
1.9032e+05,1.261e+08,-10.374,0.16867,-0.026504,-4.7957,-0.22824,-0.011098,0.096573,-0.087249,0.00077657,-5.3375,6.2187,0
1.9036e+05,1.2611e+08,-10.389,0.32259,-0.025948,-4.78,-0.34464,-0.0098841,0.096338,0.022413,0.00071272,-5.3375,4.6712,0
1.904e+05,1.2612e+08,-10.419,0.68902,-0.027736,-4.7749,-0.12394,-0.011412,0.096453,0.15748,0.00062972,-5.3375,1.0346,0
1.9044e+05,1.2613e+08,-10.453,0.84817,-0.02798,-4.7705,-0.095004,-0.011539,0.096682,0.31355,0.00049114,-5.3375,-1.7617,0
1.9048e+05,1.2614e+08,-10.479,0.65492,-0.0263,-4.7731,0.064482,-0.012006,0.097055,0.3897,0.00033156,-5.3375,-2.8581,0
1.9053e+05,1.2615e+08,-10.506,0.62659,-0.026045,-4.7799,0.16186,-0.011879,0.097372,0.45952,0.00016038,-5.3375,-2.9252,0
1.9057e+05,1.2616e+08,-10.531,0.59581,-0.025847,-4.7898,0.24354,-0.012548,0.097851,0.43054,2.7036e-05,-5.3375,-2.7515,0
1.9061e+05,1.2617e+08,-10.539,0.19766,-0.023663,-4.8009,0.25652,-0.012233,0.098188,0.18809,-3.991e-05,-5.3375,-1.7576,0
1.9065e+05,1.2618e+08,-10.546,0.23755,-0.025181,-4.8017,0.053146,-0.011051,0.098178,0.19472,-6.9348e-05,-5.3375,0.27542,0
1.9069e+05,1.2619e+08,-10.528,-0.26258,-0.022768,-4.7955,-0.12579,-0.010115,0.0979,0.022318,-6.0807e-05,-5.3375,0.85649,0
1.9073e+05,1.262e+08,-10.498,-0.55063,-0.022612,-4.7881,-0.15985,-0.010593,0.09752,-0.19273,3.2466e-05,-5.3375,3.6206,0
1.9077e+05,1.2621e+08,-10.46,-0.78592,-0.021791,-4.783,-0.081188,-0.011587,0.097028,-0.21225,0.00014803,-5.3375,2.2812,0
1.9082e+05,1.2622e+08,-10.424,-0.65968,-0.023505,-4.7718,-0.32522,-0.0089172,0.096529,-0.43137,0.00024634,-5.3375,2.4675,0
1.9086e+05,1.2623e+08,-10.385,-0.82566,-0.022076,-4.7747,0.007359,-0.012035,0.096227,-0.44258,0.00041356,-5.3375,0.26207,0
